pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
314.370000,81.060000,314.180000,165.260000,305.730000,253.110000,299.280000,350.330000,277.190000,444.900000,239.110000,540.730000,204.270000,620.340000
314.370000,81.080000,314.210000,165.280000,305.710000,253.050000,299.290000,350.330000,277.270000,444.890000,239.110000,540.740000,204.250000,620.340000
314.360000,81.080000,314.180000,165.270000,305.710000,253.050000,299.230000,350.230000,277.290000,444.880000,239.120000,540.730000,204.230000,620.360000
314.360000,81.060000,314.200000,165.280000,305.730000,253.040000,299.250000,350.250000,277.250000,444.880000,239.110000,540.740000,204.230000,620.370000
314.350000,81.060000,314.200000,165.290000,305.740000,253.040000,299.270000,350.250000,277.250000,444.860000,239.110000,540.750000,204.250000,620.360000
314.350000,81.060000,314.200000,165.290000,305.740000,253.040000,299.240000,350.240000,277.280000,444.870000,239.130000,540.750000,204.260000,620.350000
314.380000,81.080000,314.220000,165.310000,305.760000,253.070000,299.310000,350.270000,277.260000,444.880000,239.130000,540.740000,204.280000,620.350000
314.380000,81.080000,314.210000,165.290000,305.730000,253.050000,299.340000,350.250000,277.300000,444.890000,239.130000,540.740000,204.280000,620.340000
314.370000,81.090000,314.220000,165.290000,305.750000,253.070000,299.340000,350.280000,277.350000,444.890000,239.130000,540.730000,204.300000,620.340000
314.390000,81.100000,314.230000,165.290000,305.760000,253.060000,299.380000,350.320000,277.320000,444.830000,239.140000,540.710000,204.310000,620.350000
314.410000,81.090000,314.230000,165.260000,305.760000,253.070000,299.470000,350.340000,277.370000,444.810000,239.140000,540.710000,204.320000,620.340000
314.410000,81.100000,314.240000,165.270000,305.760000,253.080000,299.890000,350.430000,277.360000,444.820000,239.150000,540.730000,204.310000,620.330000
314.400000,81.100000,314.230000,165.270000,305.770000,253.080000,300.030000,350.960000,277.380000,444.810000,239.150000,540.710000,204.310000,620.330000
314.390000,81.060000,314.220000,165.250000,305.800000,253.070000,299.900000,350.960000,277.620000,444.860000,239.150000,540.740000,204.330000,620.390000
314.370000,81.100000,314.210000,165.250000,305.790000,253.090000,299.930000,350.960000,277.940000,444.920000,239.140000,540.730000,204.310000,620.400000
314.350000,81.090000,314.210000,165.250000,305.760000,253.090000,299.950000,350.930000,277.910000,444.930000,239.140000,540.740000,204.320000,620.400000
314.370000,81.090000,314.210000,165.240000,305.780000,253.090000,300.000000,350.920000,277.880000,444.950000,239.140000,540.750000,204.330000,620.380000
314.380000,81.090000,314.210000,165.250000,305.760000,253.080000,300.000000,350.920000,277.870000,444.930000,239.120000,540.770000,204.290000,620.380000
314.380000,81.090000,314.220000,165.250000,305.750000,253.090000,299.990000,350.930000,277.880000,444.900000,239.120000,540.780000,204.300000,620.380000
314.360000,81.080000,314.210000,165.240000,305.750000,253.090000,299.990000,350.930000,277.870000,444.910000,239.120000,540.780000,204.310000,620.390000
314.360000,81.100000,314.220000,165.250000,305.750000,253.100000,299.980000,350.930000,277.880000,444.910000,239.120000,540.780000,204.310000,620.390000
314.380000,81.080000,314.220000,165.250000,305.760000,253.100000,299.970000,350.960000,277.850000,444.930000,239.120000,540.770000,204.320000,620.380000
314.390000,81.090000,314.220000,165.250000,305.730000,253.070000,299.970000,350.960000,277.870000,444.970000,239.130000,540.770000,204.310000,620.380000
314.380000,81.100000,314.230000,165.250000,305.750000,253.080000,299.960000,350.970000,277.830000,444.950000,239.130000,540.760000,204.320000,620.380000
314.400000,81.100000,314.240000,165.270000,305.740000,253.070000,300.000000,350.970000,277.830000,444.960000,239.130000,540.750000,204.330000,620.390000
314.410000,81.090000,314.260000,165.250000,305.800000,253.080000,299.940000,350.960000,277.870000,444.940000,239.160000,540.750000,204.390000,620.370000
314.420000,81.120000,314.260000,165.230000,305.810000,253.060000,300.090000,350.950000,277.870000,444.930000,239.150000,540.770000,204.390000,620.380000
314.440000,81.120000,314.270000,165.250000,305.810000,253.050000,299.920000,350.960000,277.860000,444.930000,239.150000,540.770000,204.390000,620.380000
314.450000,81.120000,314.270000,165.250000,305.830000,253.070000,299.980000,350.950000,277.880000,444.940000,239.150000,540.770000,204.380000,620.370000
314.450000,81.110000,314.290000,165.260000,305.820000,253.060000,300.000000,350.950000,277.900000,444.940000,239.150000,540.770000,204.370000,620.380000
314.430000,81.120000,314.270000,165.260000,305.820000,253.050000,300.090000,350.950000,277.860000,444.930000,239.150000,540.770000,204.360000,620.390000
314.440000,81.110000,314.290000,165.270000,305.830000,253.060000,300.090000,350.980000,277.910000,444.960000,239.150000,540.780000,204.360000,620.390000
314.440000,81.100000,314.280000,165.260000,305.830000,253.070000,300.090000,350.970000,277.910000,444.960000,239.150000,540.770000,204.360000,620.390000
314.430000,81.100000,314.290000,165.270000,305.840000,253.070000,300.060000,350.980000,277.910000,444.940000,239.140000,540.780000,204.370000,620.380000
314.400000,81.090000,314.280000,165.250000,305.840000,253.060000,300.080000,350.970000,277.900000,444.950000,239.140000,540.750000,204.370000,620.380000
314.410000,81.100000,314.280000,165.270000,305.850000,253.070000,300.100000,350.970000,277.900000,444.930000,239.150000,540.760000,204.380000,620.380000
314.400000,81.100000,314.270000,165.270000,305.810000,253.070000,300.080000,350.970000,277.930000,444.940000,239.150000,540.740000,204.370000,620.400000
314.400000,81.100000,314.260000,165.260000,305.830000,253.060000,299.930000,350.940000,277.810000,445.010000,239.150000,540.780000,204.300000,620.400000
314.510000,81.160000,314.250000,165.270000,305.830000,253.090000,299.920000,350.970000,277.780000,445.010000,239.150000,540.770000,204.290000,620.400000
314.760000,81.270000,314.220000,165.270000,305.840000,253.040000,299.930000,350.950000,277.790000,444.990000,239.150000,540.780000,204.310000,620.380000
314.670000,81.190000,314.220000,165.270000,305.830000,253.060000,299.930000,350.960000,277.810000,445.010000,239.150000,540.780000,204.310000,620.380000
314.690000,81.210000,314.230000,165.270000,305.830000,253.050000,299.960000,350.960000,277.810000,445.020000,239.140000,540.770000,204.300000,620.380000
314.690000,81.220000,314.210000,165.260000,305.830000,253.070000,299.950000,350.960000,277.780000,445.000000,239.150000,540.780000,204.310000,620.380000
314.680000,81.220000,314.240000,165.270000,305.830000,253.060000,299.980000,350.950000,277.770000,445.000000,239.150000,540.790000,204.350000,620.350000
314.690000,81.220000,314.240000,165.260000,305.830000,253.070000,299.970000,350.950000,277.860000,444.990000,239.140000,540.790000,204.350000,620.360000
314.680000,81.220000,314.240000,165.260000,305.820000,253.070000,300.020000,350.940000,277.900000,444.950000,239.150000,540.780000,204.350000,620.370000
314.680000,81.220000,314.250000,165.260000,305.850000,253.050000,299.990000,350.940000,277.910000,444.950000,239.150000,540.770000,204.350000,620.360000
314.670000,81.210000,314.250000,165.250000,305.870000,253.040000,300.020000,350.930000,277.890000,444.950000,239.140000,540.770000,204.370000,620.360000
