pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
622.040000,576.430000,1095.890000,574.920000,179.060000,561.200000
622.080000,576.580000,1095.860000,574.900000,179.160000,561.170000
622.000000,576.640000,1096.020000,574.900000,179.150000,561.180000
622.070000,576.780000,1095.900000,574.940000,179.090000,561.050000
622.010000,576.760000,1095.910000,574.930000,179.070000,561.060000
621.900000,576.810000,1095.950000,574.950000,179.090000,561.070000
621.960000,576.870000,1095.680000,575.030000,179.080000,561.090000
621.740000,577.060000,1095.130000,575.340000,179.190000,561.180000
621.820000,577.480000,1095.290000,576.920000,179.180000,561.310000
622.070000,578.130000,1095.110000,577.270000,179.190000,562.600000
622.100000,578.740000,1095.350000,578.660000,179.090000,563.310000
621.970000,579.100000,1095.930000,579.430000,179.100000,563.540000
622.380000,579.250000,1096.130000,580.210000,179.030000,563.430000
622.880000,579.030000,1095.840000,580.910000,179.040000,562.940000
622.990000,579.360000,1095.870000,581.230000,179.020000,562.980000
623.230000,579.450000,1096.020000,582.240000,179.100000,563.100000
623.100000,579.560000,1096.460000,582.470000,179.200000,563.030000
623.070000,579.250000,1096.140000,581.220000,179.350000,562.910000
622.930000,578.950000,1095.890000,581.110000,179.340000,562.830000
622.790000,578.570000,1095.820000,580.990000,179.200000,562.830000
622.660000,578.290000,1095.730000,580.830000,179.070000,562.750000
622.640000,578.090000,1095.750000,580.540000,179.190000,562.750000
622.630000,578.020000,1095.340000,579.270000,179.190000,562.660000
622.240000,577.760000,1095.000000,578.970000,179.250000,562.730000
621.790000,577.560000,1095.000000,578.880000,179.200000,561.280000
621.260000,577.230000,1095.120000,578.850000,179.210000,560.720000
621.380000,577.270000,1095.220000,578.800000,179.170000,560.550000
621.410000,577.130000,1095.160000,578.610000,179.240000,560.680000
621.340000,577.090000,1094.960000,577.450000,179.210000,560.980000
621.300000,577.060000,1094.760000,577.180000,179.220000,560.980000
621.350000,576.990000,1094.880000,577.140000,179.190000,560.960000
621.650000,576.970000,1095.050000,577.090000,179.280000,561.000000
622.110000,576.950000,1095.050000,577.100000,179.370000,560.960000
622.800000,576.960000,1095.040000,577.080000,179.370000,560.990000
622.900000,576.880000,1094.990000,577.060000,180.610000,561.030000
622.710000,576.970000,1094.960000,577.090000,182.090000,561.020000
622.460000,577.020000,1094.930000,577.070000,182.940000,561.040000
622.030000,577.060000,1094.940000,577.080000,183.980000,561.020000
622.150000,577.160000,1094.930000,577.120000,184.760000,561.040000
622.040000,577.160000,1094.890000,577.080000,185.640000,561.170000
621.790000,577.230000,1094.750000,577.090000,185.130000,561.200000
622.100000,577.200000,1094.910000,577.110000,184.640000,561.190000
622.210000,577.590000,1094.720000,577.150000,183.880000,561.220000
622.070000,577.640000,1094.950000,577.220000,182.870000,561.150000
622.070000,577.730000,1094.920000,577.280000,181.950000,561.100000
621.970000,577.640000,1094.650000,577.300000,181.080000,561.050000
621.940000,578.030000,1094.290000,577.270000,180.260000,561.080000
621.940000,577.960000,1094.620000,577.380000,179.420000,561.090000
622.060000,578.370000,1095.400000,578.700000,179.260000,561.080000
622.040000,578.530000,1096.110000,578.750000,179.540000,561.100000
622.090000,578.690000,1096.190000,578.810000,180.140000,561.160000
622.000000,578.820000,1095.720000,578.790000,181.120000,561.220000
621.970000,578.790000,1094.990000,578.850000,181.900000,561.390000
621.900000,579.030000,1094.210000,579.030000,182.930000,562.600000
622.030000,579.300000,1093.930000,579.200000,184.100000,563.620000
622.100000,580.260000,1094.730000,580.880000,184.900000,564.610000
622.070000,580.840000,1095.010000,581.380000,185.550000,564.990000
622.350000,581.100000,1095.400000,582.740000,185.630000,565.330000
622.830000,581.500000,1095.680000,583.170000,183.450000,565.470000
622.760000,582.300000,1095.100000,583.370000,181.880000,565.680000
622.890000,582.760000,1094.860000,583.700000,180.150000,565.560000
622.970000,582.710000,1094.930000,583.550000,178.300000,565.340000
622.890000,582.760000,1094.940000,583.430000,178.180000,564.900000
622.650000,582.500000,1094.950000,583.160000,178.420000,564.960000
621.980000,582.070000,1095.010000,583.090000,179.250000,564.910000
621.390000,581.560000,1095.110000,583.000000,180.250000,564.860000
621.130000,581.200000,1095.150000,582.630000,180.990000,564.820000
621.190000,580.980000,1094.290000,581.200000,181.910000,564.770000
621.230000,580.810000,1094.120000,580.980000,182.870000,564.810000
621.290000,580.670000,1094.180000,580.830000,183.810000,564.720000
621.190000,580.660000,1094.320000,580.690000,184.780000,564.730000
621.260000,580.570000,1094.670000,580.410000,185.610000,564.610000
621.340000,579.740000,1094.850000,579.570000,185.620000,564.580000
621.170000,579.350000,1094.850000,579.150000,185.530000,564.530000
621.340000,579.350000,1094.800000,578.920000,184.760000,563.390000
621.150000,579.190000,1094.710000,578.900000,183.820000,562.670000
621.350000,579.190000,1094.880000,578.850000,182.820000,562.410000
620.980000,579.150000,1094.930000,578.750000,181.980000,562.330000
621.110000,579.070000,1094.920000,578.740000,181.000000,562.300000
621.100000,579.080000,1094.910000,578.600000,180.310000,562.440000
620.960000,579.000000,1094.510000,577.420000,180.240000,562.970000
621.090000,578.980000,1093.960000,577.130000,180.280000,562.970000
621.080000,579.020000,1093.590000,577.050000,180.290000,562.940000
621.200000,579.050000,1093.540000,577.050000,180.330000,562.950000
621.230000,579.010000,1093.550000,577.020000,180.220000,562.950000
621.010000,578.960000,1094.200000,577.010000,180.320000,562.930000
621.170000,578.850000,1094.830000,577.010000,180.410000,562.940000
621.370000,578.610000,1094.840000,577.040000,180.350000,562.910000
621.990000,577.820000,1094.890000,577.010000,180.300000,562.920000
622.600000,577.310000,1095.140000,577.060000,180.380000,562.970000
622.720000,577.370000,1094.950000,577.080000,180.540000,562.950000
622.650000,577.420000,1094.710000,577.100000,181.250000,563.070000
622.220000,578.880000,1093.820000,577.170000,182.150000,563.100000
622.000000,580.080000,1094.000000,578.810000,183.050000,563.380000
621.870000,580.880000,1094.600000,580.110000,183.930000,564.710000
621.980000,581.570000,1094.710000,580.970000,184.570000,565.680000
622.100000,582.230000,1095.120000,582.610000,184.380000,566.790000
622.240000,582.000000,1095.350000,582.950000,183.730000,567.100000
621.610000,582.720000,1095.630000,583.260000,182.770000,567.070000
621.450000,583.280000,1095.860000,584.540000,180.350000,566.850000
621.730000,583.430000,1095.740000,584.760000,178.080000,566.830000
622.200000,583.350000,1096.020000,584.720000,176.420000,566.690000
622.850000,582.910000,1095.840000,584.700000,176.660000,566.600000
622.830000,582.900000,1095.500000,583.160000,176.270000,565.410000
622.490000,582.740000,1095.080000,582.960000,176.580000,564.500000
621.920000,582.590000,1095.090000,582.740000,177.390000,564.480000
621.160000,581.500000,1094.640000,581.440000,178.240000,564.360000
620.540000,581.110000,1094.240000,580.980000,179.120000,564.170000
620.820000,580.970000,1094.250000,580.860000,180.060000,564.090000
621.190000,580.820000,1094.370000,580.620000,180.940000,564.070000
621.820000,580.540000,1094.260000,579.370000,181.970000,563.790000
621.640000,579.910000,1094.530000,579.110000,182.910000,564.110000
621.540000,579.410000,1094.800000,578.940000,183.640000,563.970000
621.280000,579.170000,1095.090000,578.860000,183.510000,563.740000
621.160000,579.210000,1095.110000,578.760000,183.710000,563.440000
621.230000,579.110000,1094.970000,578.720000,183.740000,563.070000
621.320000,579.080000,1095.190000,578.590000,183.700000,563.050000
621.290000,579.030000,1094.930000,577.520000,183.730000,563.050000
621.260000,578.870000,1094.790000,577.160000,183.670000,563.060000
621.480000,578.890000,1094.880000,577.090000,183.790000,562.990000
622.090000,578.800000,1094.980000,577.020000,183.690000,562.950000
622.230000,578.890000,1094.960000,577.030000,183.770000,562.990000
621.890000,578.950000,1095.150000,576.980000,183.990000,563.030000
622.070000,578.790000,1095.030000,576.920000,183.590000,562.890000
622.320000,578.830000,1095.220000,576.830000,182.910000,562.870000
622.640000,578.700000,1095.390000,576.810000,182.010000,562.900000
622.690000,578.650000,1096.070000,576.900000,181.090000,562.870000
622.590000,578.650000,1096.750000,576.870000,180.130000,562.940000
622.720000,578.730000,1096.550000,576.860000,179.300000,562.910000
622.910000,578.740000,1096.720000,576.830000,178.620000,562.920000
622.880000,578.500000,1096.150000,576.720000,179.480000,562.900000
622.950000,578.410000,1095.930000,576.720000,180.140000,562.900000
622.980000,577.980000,1096.000000,576.620000,180.940000,562.900000
622.850000,578.100000,1095.960000,576.620000,182.000000,562.910000
622.940000,578.200000,1095.960000,576.590000,182.910000,562.890000
622.770000,577.540000,1095.420000,575.380000,183.860000,562.930000
622.740000,577.390000,1095.540000,576.590000,184.670000,563.000000
622.780000,578.540000,1095.690000,577.010000,184.390000,563.220000
622.790000,579.360000,1095.960000,578.460000,183.790000,564.480000
622.790000,580.520000,1096.130000,580.010000,182.690000,565.430000
622.900000,581.340000,1096.000000,580.960000,182.060000,565.760000
622.920000,581.980000,1096.100000,582.560000,181.010000,566.020000
622.940000,582.740000,1095.790000,583.050000,180.040000,566.340000
622.920000,582.920000,1095.900000,583.720000,179.100000,566.840000
622.950000,582.930000,1095.920000,584.270000,178.410000,566.830000
623.060000,582.870000,1096.140000,584.300000,178.110000,566.700000
623.120000,582.780000,1095.700000,583.250000,178.090000,566.700000
623.010000,582.860000,1095.170000,582.920000,178.320000,566.630000
622.870000,582.590000,1095.130000,582.870000,178.080000,565.360000
622.380000,581.460000,1094.430000,581.290000,178.110000,564.440000
622.090000,580.960000,1094.210000,580.830000,178.020000,563.420000
621.790000,580.320000,1094.750000,580.130000,178.040000,563.140000
621.580000,579.950000,1095.060000,579.080000,178.150000,563.140000
621.520000,579.660000,1095.210000,578.850000,178.250000,563.160000
621.290000,579.040000,1095.090000,578.390000,178.100000,563.030000
621.620000,578.760000,1095.040000,577.450000,178.270000,563.050000
622.110000,578.220000,1095.210000,576.970000,178.360000,562.970000
622.610000,578.070000,1095.540000,576.910000,178.650000,562.880000
622.270000,577.890000,1095.890000,576.850000,179.270000,562.880000
622.130000,577.640000,1095.680000,576.840000,180.160000,562.880000
622.260000,577.340000,1095.830000,576.730000,181.040000,562.920000
622.300000,577.400000,1095.890000,576.580000,182.070000,562.920000
622.260000,577.150000,1095.390000,575.300000,182.930000,562.910000
622.060000,577.210000,1095.060000,575.060000,183.730000,562.880000
622.000000,577.200000,1095.230000,575.070000,184.710000,562.880000
622.380000,577.150000,1095.170000,575.000000,184.720000,562.880000
622.550000,577.150000,1095.170000,574.880000,184.580000,562.890000
622.640000,577.110000,1095.220000,574.840000,184.650000,562.830000
622.600000,577.080000,1095.170000,574.830000,184.650000,562.880000
622.650000,577.160000,1095.190000,574.830000,184.380000,562.850000
622.580000,577.080000,1095.130000,574.850000,183.650000,562.730000
622.930000,577.130000,1095.160000,574.870000,182.820000,562.800000
622.810000,577.110000,1095.230000,574.890000,181.850000,562.810000
622.830000,577.150000,1095.110000,574.890000,181.040000,562.870000
622.810000,578.020000,1094.850000,575.390000,180.100000,562.970000
622.850000,579.030000,1095.160000,576.990000,179.120000,563.080000
623.010000,579.510000,1095.600000,578.570000,178.360000,563.140000
622.880000,579.880000,1095.810000,579.210000,178.320000,563.370000
622.970000,580.110000,1095.950000,580.560000,178.400000,564.370000
622.990000,580.650000,1095.890000,581.060000,178.450000,564.950000
623.060000,580.850000,1095.590000,581.170000,179.050000,565.400000
623.010000,580.980000,1095.140000,581.040000,180.030000,565.460000
622.920000,580.960000,1095.120000,581.060000,180.890000,565.330000
622.840000,580.860000,1095.150000,580.960000,181.820000,564.850000
622.700000,580.510000,1095.050000,580.690000,182.810000,564.100000
622.080000,579.800000,1094.920000,579.180000,183.650000,563.340000
621.720000,579.080000,1094.710000,578.860000,184.610000,563.060000
621.070000,578.540000,1094.810000,578.650000,185.200000,562.990000
620.940000,578.350000,1094.330000,577.420000,185.290000,562.960000
621.050000,577.980000,1093.810000,577.030000,185.590000,562.960000
621.130000,577.660000,1094.220000,576.800000,185.290000,562.830000
621.170000,577.190000,1094.230000,576.590000,184.850000,562.870000
621.310000,576.990000,1093.890000,575.540000,183.830000,562.800000
621.190000,576.910000,1094.130000,575.070000,182.890000,562.750000
621.230000,576.810000,1094.280000,574.880000,181.980000,562.760000
621.210000,576.700000,1094.170000,574.840000,181.220000,562.660000
621.050000,576.590000,1094.400000,574.780000,180.220000,562.640000
621.240000,576.150000,1095.030000,574.810000,179.250000,562.660000
621.400000,575.900000,1095.660000,574.760000,178.640000,561.350000
621.860000,575.700000,1095.670000,574.680000,178.410000,560.460000
621.970000,575.230000,1093.800000,573.170000,178.420000,560.400000
621.930000,575.240000,1092.930000,572.970000,178.300000,560.350000
621.840000,575.220000,1092.970000,572.990000,178.550000,560.520000
621.660000,575.060000,1093.390000,572.960000,179.340000,560.990000
621.740000,575.100000,1094.000000,572.920000,180.190000,560.990000
621.800000,575.150000,1094.660000,572.950000,181.170000,560.990000
621.600000,575.150000,1094.770000,572.950000,182.110000,560.980000
620.910000,574.940000,1094.480000,572.910000,182.840000,560.880000
620.470000,575.020000,1094.040000,572.860000,183.750000,560.860000
620.510000,575.120000,1094.080000,572.800000,184.660000,560.930000
620.520000,575.060000,1093.840000,572.800000,185.620000,560.970000
620.960000,575.060000,1093.900000,572.750000,186.630000,560.990000
620.750000,575.040000,1093.660000,571.300000,185.600000,561.030000
620.890000,575.020000,1092.910000,571.330000,184.730000,561.020000
621.020000,574.990000,1092.410000,571.240000,183.790000,560.990000
620.970000,575.030000,1092.460000,571.240000,182.930000,561.020000
621.090000,575.150000,1092.480000,571.220000,182.150000,561.010000
620.860000,575.270000,1093.230000,572.500000,181.070000,561.040000
620.840000,575.460000,1093.770000,572.860000,180.350000,561.150000
620.720000,576.630000,1093.270000,573.060000,180.160000,561.210000
620.620000,577.130000,1093.070000,574.540000,180.230000,561.370000
620.540000,577.410000,1092.890000,575.280000,180.340000,562.360000
620.350000,577.550000,1092.940000,576.290000,180.400000,563.040000
620.240000,578.060000,1092.750000,577.050000,180.230000,563.830000
620.050000,578.570000,1092.520000,577.560000,180.170000,564.700000
620.150000,579.010000,1092.080000,578.500000,180.090000,565.060000
620.260000,578.980000,1091.950000,578.770000,179.840000,564.860000
620.070000,578.840000,1092.190000,578.730000,179.780000,564.680000
620.170000,578.580000,1091.790000,577.900000,179.910000,564.590000
619.930000,577.910000,1091.230000,577.190000,179.890000,563.240000
619.800000,577.450000,1091.000000,577.090000,180.070000,562.240000
619.600000,577.190000,1091.010000,576.940000,180.090000,561.410000
619.060000,577.050000,1090.950000,576.860000,180.000000,561.360000
618.960000,576.950000,1090.740000,575.850000,180.020000,561.250000
618.760000,576.820000,1090.760000,575.160000,180.060000,561.220000
618.660000,576.620000,1090.700000,574.890000,180.160000,561.200000
618.660000,576.370000,1090.750000,574.860000,180.160000,561.140000
618.780000,576.140000,1091.000000,574.690000,180.130000,561.120000
618.890000,575.760000,1091.070000,574.670000,180.070000,561.100000
618.690000,575.420000,1091.160000,574.600000,180.130000,561.060000
618.810000,575.330000,1090.790000,573.430000,180.150000,561.090000
618.590000,575.280000,1090.800000,573.230000,180.220000,561.040000
618.330000,575.250000,1090.530000,573.150000,180.220000,561.030000
618.890000,575.390000,1090.180000,573.070000,180.200000,560.990000
618.760000,575.410000,1089.920000,573.060000,180.120000,561.040000
619.090000,575.330000,1090.180000,573.040000,180.170000,561.050000
619.120000,575.410000,1090.150000,573.020000,180.250000,561.050000
619.230000,575.340000,1090.290000,573.000000,180.310000,561.030000
619.150000,575.320000,1090.350000,572.990000,180.370000,561.040000
619.430000,575.360000,1090.220000,572.960000,180.340000,561.080000
619.770000,575.320000,1090.160000,572.990000,180.210000,561.060000
619.790000,575.270000,1090.040000,572.960000,180.280000,561.030000
619.790000,575.290000,1089.750000,572.970000,180.260000,561.090000
619.260000,575.310000,1089.950000,572.940000,180.350000,561.070000
618.990000,575.360000,1089.950000,572.980000,180.540000,561.090000
619.170000,575.500000,1090.190000,573.020000,181.090000,561.090000
619.190000,576.050000,1090.160000,573.020000,182.030000,561.160000
618.940000,576.420000,1090.390000,573.060000,182.770000,561.260000
619.030000,576.880000,1090.870000,574.330000,183.910000,562.570000
619.330000,577.440000,1090.760000,575.220000,184.790000,563.380000
619.940000,578.090000,1091.100000,576.910000,185.560000,563.600000
620.200000,579.080000,1091.220000,577.940000,184.320000,564.390000
620.570000,579.790000,1091.110000,578.910000,183.660000,564.980000
620.690000,580.530000,1091.030000,579.530000,182.870000,565.780000
620.820000,580.700000,1091.350000,580.680000,181.850000,566.620000
620.780000,580.720000,1091.950000,580.930000,180.770000,566.590000
620.800000,580.780000,1092.120000,580.860000,179.960000,566.380000
620.280000,580.690000,1092.060000,580.740000,179.000000,565.140000
619.590000,580.700000,1092.010000,580.700000,178.290000,563.990000
619.470000,580.430000,1091.360000,579.380000,178.210000,563.160000
619.250000,579.620000,1091.010000,578.980000,178.230000,562.960000
619.120000,579.120000,1090.930000,578.760000,178.230000,563.150000
619.090000,578.960000,1091.000000,578.070000,178.320000,563.100000
619.170000,578.860000,1090.910000,577.310000,178.310000,563.080000
619.020000,578.650000,1090.750000,577.220000,178.260000,563.090000
619.090000,577.930000,1090.990000,576.980000,178.300000,562.990000
618.940000,577.930000,1090.950000,576.880000,178.380000,563.030000
619.210000,577.760000,1091.100000,576.650000,178.370000,562.970000
619.400000,577.460000,1091.030000,576.020000,178.400000,562.970000
619.630000,577.190000,1090.630000,575.300000,178.460000,562.970000
619.710000,577.190000,1090.110000,575.200000,179.340000,562.950000
619.990000,577.160000,1090.360000,575.130000,180.210000,562.930000
619.970000,577.090000,1090.460000,575.070000,181.180000,562.940000
620.010000,577.120000,1091.070000,575.060000,182.150000,562.890000
620.080000,577.100000,1091.710000,574.980000,183.010000,562.880000
620.080000,577.030000,1091.870000,574.950000,183.890000,562.910000
620.180000,577.080000,1091.740000,574.900000,184.570000,562.880000
620.050000,577.000000,1092.020000,574.890000,184.740000,562.920000
619.950000,577.170000,1091.960000,574.870000,184.830000,562.950000
620.180000,577.120000,1092.090000,574.840000,184.770000,562.850000
620.190000,577.160000,1092.190000,574.790000,184.760000,562.800000
620.200000,576.920000,1091.890000,574.730000,184.810000,562.760000
620.170000,576.900000,1091.960000,574.730000,184.410000,562.630000
620.380000,576.890000,1092.110000,574.730000,183.720000,562.780000
