pt1_cam1_X,pt1_cam1_Y
345.342413,295.342413
344.990000,295.630000
344.920000,296.300000
344.850000,297.150000
344.950000,297.890000
344.990000,298.740000
345.120000,299.470000
346.570000,292.500000
351.120000,273.000000
350.760000,267.480000
347.010000,263.540000
344.370000,260.160000
343.820000,258.730000
343.740000,257.270000
344.050000,255.470000
344.240000,253.220000
344.350000,251.240000
344.420000,249.650000
344.510000,248.490000
344.520000,247.460000
344.550000,246.720000
344.560000,246.100000
344.520000,245.510000
344.450000,245.060000
344.370000,244.570000
344.310000,243.970000
344.280000,243.430000
344.650000,244.900000
349.000000,255.690000
353.920000,266.750000
355.420000,270.340000
355.900000,271.550000
355.730000,272.070000
355.190000,272.920000
354.100000,274.720000
353.000000,276.170000
352.410000,277.370000
352.030000,278.140000
351.540000,279.080000
350.950000,280.040000
350.400000,280.970000
350.040000,281.770000
349.800000,282.430000
349.610000,282.880000
349.470000,283.230000
349.310000,283.880000
349.090000,284.290000
348.810000,285.110000
348.560000,285.800000
348.050000,286.250000
347.820000,286.800000
347.350000,287.230000
346.800000,287.840000
346.160000,288.430000
345.760000,289.120000
345.070000,289.790000
344.740000,290.230000
344.740000,290.750000
344.760000,291.200000
344.580000,291.920000
344.260000,292.410000
343.860000,292.990000
343.220000,293.960000
342.930000,294.860000
342.890000,295.640000
343.000000,296.040000
343.050000,296.410000
342.970000,296.750000
343.060000,296.420000
343.840000,294.400000
349.160000,269.510000
353.180000,258.930000
348.810000,253.410000
345.330000,249.930000
344.200000,248.620000
343.690000,247.850000
343.360000,246.390000
343.280000,244.000000
343.180000,241.800000
343.050000,240.050000
343.040000,238.570000
343.060000,237.590000
343.050000,236.870000
343.030000,236.360000
343.040000,236.010000
343.030000,235.660000
343.030000,235.130000
343.020000,234.770000
343.050000,234.160000
343.090000,233.720000
343.060000,233.100000
342.980000,233.240000
344.500000,239.560000
346.070000,245.230000
346.580000,248.390000
346.810000,250.200000
346.870000,251.710000
346.810000,252.970000
346.560000,253.840000
346.150000,254.490000
345.890000,255.000000
345.750000,255.720000
345.780000,256.210000
345.920000,257.180000
345.870000,258.930000
345.570000,260.010000
345.040000,260.750000
344.520000,261.500000
343.850000,262.130000
343.140000,262.800000
342.500000,263.270000
341.980000,264.030000
341.340000,265.000000
340.870000,266.010000
340.130000,266.880000
339.520000,267.680000
339.100000,268.250000
338.900000,268.650000
338.930000,268.120000
339.000000,265.880000
339.630000,261.310000
339.920000,257.110000
340.150000,254.560000
340.330000,251.670000
340.930000,248.420000
341.320000,242.070000
342.280000,229.480000
341.940000,224.740000
337.870000,222.250000
335.340000,221.640000
335.250000,223.420000
335.570000,224.940000
336.120000,224.790000
336.530000,224.130000
336.700000,223.430000
336.870000,222.700000
336.920000,222.030000
336.910000,221.440000
336.930000,221.040000
336.840000,220.800000
336.620000,220.660000
336.330000,220.310000
336.410000,223.370000
338.700000,232.330000
340.330000,239.020000
340.970000,241.530000
340.690000,242.330000
340.360000,242.890000
340.100000,243.410000
339.790000,243.580000
339.600000,243.770000
339.620000,244.020000
339.820000,244.460000
339.830000,245.140000
339.600000,245.870000
339.300000,246.560000
339.200000,247.150000
339.120000,247.750000
338.960000,248.420000
338.990000,249.260000
339.190000,250.190000
339.470000,250.310000
339.850000,248.530000
339.960000,241.850000
339.520000,234.840000
338.710000,227.830000
337.070000,221.110000
334.710000,208.500000
335.920000,200.400000
333.850000,198.740000
329.760000,198.490000
327.720000,199.330000
327.210000,202.400000
327.610000,204.420000
328.460000,204.880000
329.150000,205.140000
329.720000,205.090000
329.810000,205.110000
329.780000,205.080000
329.720000,204.940000
329.460000,204.860000
329.100000,204.800000
328.810000,204.830000
328.540000,204.850000
328.200000,204.740000
328.090000,204.720000
328.070000,204.520000
328.020000,204.080000
327.990000,203.890000
328.000000,203.620000
327.990000,203.110000
328.000000,202.680000
328.000000,201.780000
328.020000,200.910000
327.930000,200.000000
328.570000,204.030000
330.370000,210.180000
331.120000,213.770000
331.220000,215.230000
330.930000,216.050000
330.580000,216.720000
330.020000,217.380000
329.760000,218.450000
329.310000,219.580000
328.920000,220.980000
328.490000,222.290000
328.000000,223.410000
328.170000,222.820000
328.150000,219.230000
328.190000,214.650000
327.940000,207.670000
327.170000,192.870000
328.100000,185.620000
326.940000,184.330000
324.500000,184.600000
324.980000,185.820000
326.300000,189.090000
327.150000,191.250000
327.970000,192.010000
328.760000,191.870000
329.390000,191.360000
329.760000,190.790000
329.770000,190.400000
329.820000,190.120000
329.800000,190.070000
329.810000,189.950000
329.830000,189.760000
329.750000,189.580000
329.640000,189.280000
329.570000,189.020000
329.260000,188.710000
329.160000,188.210000
329.070000,187.790000
329.020000,187.140000
329.020000,186.660000
328.920000,185.750000
328.800000,185.100000
328.430000,186.160000
328.370000,188.720000
328.470000,191.090000
328.560000,193.150000
327.980000,194.860000
327.310000,196.440000
326.560000,198.370000
325.870000,200.340000
325.320000,201.920000
325.310000,201.070000
325.220000,194.660000
325.060000,186.690000
323.560000,177.690000
323.240000,172.010000
323.010000,170.980000
323.430000,171.430000
322.240000,171.850000
320.170000,171.210000
321.450000,171.360000
322.960000,172.910000
323.990000,174.060000
324.890000,174.670000
325.660000,174.500000
326.000000,174.440000
326.200000,174.160000
326.410000,174.010000
326.710000,173.910000
326.830000,173.750000
326.870000,173.690000
326.930000,173.610000
326.950000,173.580000
326.930000,173.530000
326.950000,173.250000
326.890000,173.090000
326.890000,172.960000
326.860000,172.820000
326.800000,172.670000
326.800000,172.470000
326.740000,171.900000
326.680000,171.080000
326.630000,170.520000
326.590000,170.060000
326.550000,169.770000
326.520000,169.280000
326.280000,168.760000
326.620000,169.400000
327.880000,173.690000
328.370000,177.350000
327.910000,180.570000
327.500000,182.650000
326.840000,184.320000
326.330000,185.850000
326.060000,186.730000
326.090000,185.880000
326.130000,180.470000
326.440000,172.950000
326.870000,162.840000
324.360000,156.970000
324.920000,154.110000
326.000000,153.350000
323.160000,154.060000
321.830000,153.860000
324.440000,154.910000
326.300000,156.520000
326.950000,157.470000
327.320000,157.750000
327.520000,157.510000
327.610000,157.100000
327.730000,156.920000
327.930000,156.800000
327.940000,156.750000
327.950000,156.670000
328.020000,156.460000
328.130000,156.130000
328.210000,156.020000
328.260000,155.880000
328.300000,155.740000
328.310000,155.560000
328.310000,155.260000
328.280000,155.140000
328.210000,154.970000
328.120000,154.800000
328.020000,154.570000
327.940000,154.110000
327.870000,153.870000
327.770000,153.510000
327.680000,152.900000
327.590000,152.030000
327.030000,152.440000
326.590000,154.090000
326.260000,156.870000
326.240000,159.290000
325.990000,161.220000
325.540000,162.810000
324.910000,164.340000
324.320000,166.300000
323.940000,167.570000
323.900000,166.270000
324.600000,161.720000
325.480000,153.470000
322.980000,147.770000
320.380000,144.810000
320.980000,143.490000
321.750000,144.070000
319.120000,145.010000
317.510000,145.000000
320.320000,145.440000
322.430000,147.510000
323.710000,148.920000
324.280000,149.340000
324.740000,149.350000
325.000000,149.120000
325.240000,149.080000
325.470000,149.040000
325.780000,148.920000
325.950000,148.910000
326.050000,148.800000
326.160000,148.660000
326.240000,148.430000
326.240000,148.200000
326.290000,148.160000
326.400000,148.020000
326.440000,147.850000
326.530000,147.670000
326.540000,147.170000
326.490000,146.920000
326.370000,146.690000
326.410000,146.330000
326.430000,146.080000
326.410000,145.810000
326.380000,145.210000
326.260000,145.530000
326.000000,147.600000
325.680000,150.120000
325.240000,152.980000
325.140000,155.910000
324.560000,158.550000
323.750000,160.430000
322.880000,162.200000
322.220000,163.340000
322.280000,159.250000
322.580000,155.000000
322.210000,146.100000
319.180000,141.850000
317.110000,140.050000
318.520000,139.450000
320.770000,139.050000
319.070000,139.140000
317.920000,138.740000
320.770000,141.170000
322.760000,144.900000
324.080000,146.970000
325.130000,147.880000
325.610000,148.300000
325.900000,148.520000
326.110000,148.530000
326.320000,148.610000
326.740000,148.590000
326.870000,148.410000
326.920000,148.230000
326.950000,148.240000
327.080000,148.240000
327.190000,148.250000
327.320000,148.220000
327.430000,148.120000
327.620000,148.070000
327.680000,147.950000
327.650000,147.910000
327.700000,147.840000
327.730000,147.680000
327.740000,147.370000
327.800000,146.840000
327.860000,146.370000
327.570000,147.220000
326.920000,148.730000
326.060000,150.420000
325.010000,152.360000
323.880000,154.210000
322.920000,156.340000
321.930000,158.030000
321.670000,157.560000
322.450000,152.970000
322.740000,148.910000
322.550000,143.380000
320.070000,138.900000
318.140000,138.250000
318.530000,138.510000
320.280000,138.430000
318.780000,138.490000
317.250000,136.600000
320.360000,137.620000
322.710000,141.300000
324.240000,143.640000
325.500000,144.190000
326.430000,144.180000
326.930000,144.030000
327.170000,144.210000
327.230000,144.310000
327.260000,144.330000
327.240000,144.380000
327.270000,144.450000
327.320000,144.640000
327.350000,144.560000
327.310000,144.580000
327.450000,144.510000
327.710000,144.220000
327.740000,144.080000
327.770000,144.000000
327.820000,143.830000
327.870000,143.730000
327.900000,143.510000
327.920000,143.250000
327.980000,143.090000
327.930000,142.920000
327.930000,142.830000
327.930000,142.750000
327.970000,142.680000
327.960000,142.560000
327.980000,142.270000
327.950000,142.170000
327.940000,142.000000
327.930000,142.130000
328.060000,143.930000
328.290000,146.740000
327.880000,149.020000
327.220000,150.300000
326.000000,151.240000
324.790000,152.270000
323.660000,153.510000
322.090000,154.870000
320.600000,155.960000
320.080000,155.340000
321.000000,151.580000
322.020000,146.550000
322.400000,139.890000
320.520000,135.720000
319.090000,135.100000
321.220000,134.600000
322.150000,134.690000
320.070000,134.320000
320.200000,134.130000
323.850000,137.950000
325.990000,141.250000
327.200000,143.240000
328.020000,144.130000
328.730000,144.230000
329.040000,144.220000
329.110000,144.060000
329.120000,144.080000
329.040000,144.190000
329.050000,144.170000
329.130000,144.220000
329.080000,144.320000
329.010000,144.300000
329.070000,144.330000
329.110000,144.250000
329.160000,144.230000
329.220000,144.210000
329.250000,144.170000
329.340000,144.180000
329.420000,144.140000
329.630000,144.170000
329.650000,144.130000
329.710000,144.020000
329.710000,143.880000
329.730000,143.660000
329.680000,143.130000
329.750000,142.610000
329.970000,141.910000
329.670000,141.940000
328.940000,142.660000
328.000000,143.990000
327.390000,145.680000
326.830000,147.360000
326.150000,148.920000
325.250000,150.370000
324.510000,152.020000
324.340000,153.470000
324.690000,152.710000
325.140000,147.470000
325.650000,142.420000
324.680000,138.280000
322.650000,134.500000
320.960000,133.720000
321.430000,134.720000
323.840000,134.880000
322.830000,134.610000
320.630000,132.610000
323.170000,134.490000
325.900000,138.940000
327.510000,142.030000
328.780000,143.250000
329.740000,143.740000
330.470000,143.710000
330.980000,143.700000
331.370000,143.800000
331.600000,143.790000
331.710000,143.790000
331.810000,143.810000
331.790000,143.810000
331.840000,143.830000
331.810000,143.810000
331.770000,143.810000
331.830000,143.800000
331.810000,143.780000
331.820000,143.760000
331.820000,143.660000
331.770000,143.600000
331.730000,143.410000
331.760000,143.120000
331.760000,142.910000
331.580000,142.530000
331.350000,141.690000
331.480000,140.890000
331.570000,141.110000
330.860000,142.490000
330.140000,144.270000
329.720000,146.400000
329.370000,148.220000
329.060000,149.600000
328.650000,151.040000
327.970000,152.400000
327.380000,153.660000
327.130000,154.270000
326.870000,153.180000
326.960000,149.380000
327.080000,143.770000
326.940000,138.040000
324.970000,133.680000
323.290000,131.950000
323.920000,130.500000
325.420000,129.810000
324.000000,129.670000
321.790000,127.210000
324.030000,128.140000
326.360000,132.770000
327.860000,135.900000
329.100000,137.270000
329.990000,137.470000
330.800000,137.360000
331.250000,137.180000
331.470000,137.280000
331.670000,137.370000
331.700000,137.410000
331.730000,137.450000
331.710000,137.440000
331.660000,137.530000
331.680000,137.730000
331.650000,137.760000
331.700000,137.670000
331.660000,137.680000
331.690000,137.660000
331.510000,137.630000
331.410000,137.480000
331.310000,137.210000
331.310000,137.200000
331.310000,137.160000
331.320000,137.110000
331.280000,137.010000
331.220000,136.910000
331.150000,136.790000
331.130000,136.690000
331.140000,136.560000
331.130000,136.270000
331.160000,136.190000
331.100000,136.020000
331.030000,135.690000
331.370000,135.570000
331.700000,136.450000
331.690000,138.550000
331.420000,140.580000
330.830000,142.550000
330.310000,143.630000
329.770000,144.520000
329.010000,145.150000
328.140000,145.820000
327.310000,146.440000
326.540000,147.220000
326.420000,147.410000
326.700000,144.380000
327.440000,133.450000
326.180000,125.620000
323.460000,120.750000
321.240000,117.960000
321.140000,116.850000
323.780000,115.770000
323.300000,115.170000
319.930000,113.270000
320.420000,114.200000
324.030000,118.710000
325.980000,122.420000
327.610000,124.470000
328.950000,125.200000
329.900000,125.320000
330.610000,125.310000
330.890000,125.260000
330.840000,125.570000
330.700000,126.090000
330.490000,126.530000
330.120000,126.640000
329.790000,126.900000
329.420000,126.880000
329.180000,127.000000
328.890000,127.060000
328.650000,127.100000
328.290000,127.090000
328.240000,127.000000
328.160000,127.010000
328.050000,126.860000
327.970000,126.560000
327.970000,125.680000
328.090000,124.650000
327.820000,124.800000
327.700000,126.580000
327.240000,128.250000
326.260000,129.780000
325.200000,130.850000
324.260000,132.080000
323.100000,133.240000
321.730000,134.300000
320.260000,135.380000
319.280000,136.340000
318.850000,136.080000
319.210000,131.140000
320.410000,124.250000
320.780000,119.400000
320.020000,113.610000
317.690000,111.190000
315.570000,110.530000
313.770000,109.940000
314.250000,109.880000
317.140000,110.070000
317.370000,111.600000
314.180000,109.880000
315.360000,109.530000
319.250000,115.380000
321.560000,119.440000
323.090000,121.410000
324.390000,122.560000
324.960000,123.290000
325.250000,123.870000
325.530000,124.240000
325.580000,124.890000
325.510000,125.180000
325.310000,125.670000
325.350000,125.830000
325.210000,126.030000
325.100000,126.190000
324.950000,126.330000
324.810000,126.330000
324.710000,126.270000
324.700000,126.110000
324.600000,125.970000
324.670000,125.870000
324.690000,125.750000
324.660000,125.380000
324.570000,124.780000
324.540000,124.020000
324.400000,124.320000
324.400000,125.730000
324.710000,128.190000
325.060000,131.580000
324.870000,133.900000
324.340000,134.930000
323.780000,135.720000
323.010000,136.540000
322.000000,137.040000
321.150000,137.690000
320.810000,136.870000
320.620000,132.540000
320.990000,125.790000
321.770000,118.780000
321.610000,115.980000
320.300000,113.670000
318.760000,111.660000
316.960000,109.710000
316.090000,108.250000
317.440000,108.360000
319.010000,108.210000
316.690000,107.360000
315.090000,105.770000
319.440000,110.200000
322.280000,115.710000
324.180000,119.170000
325.640000,120.230000
326.790000,120.640000
327.690000,120.690000
328.270000,120.770000
328.570000,120.970000
328.640000,121.110000
328.730000,121.250000
328.590000,121.270000
328.490000,121.300000
328.240000,121.280000
328.160000,121.440000
328.110000,121.630000
327.930000,121.610000
327.740000,121.640000
327.680000,121.560000
327.500000,121.440000
327.270000,120.960000
327.230000,120.830000
327.180000,120.670000
327.070000,120.660000
327.090000,120.550000
327.000000,120.000000
326.980000,119.700000
327.160000,118.790000
327.220000,118.100000
326.750000,118.100000
325.860000,118.700000
325.250000,119.210000
324.780000,119.510000
324.020000,119.340000
323.110000,118.990000
322.070000,118.880000
321.110000,119.230000
320.760000,119.830000
320.320000,121.010000
319.790000,122.320000
319.510000,123.280000
319.310000,122.830000
319.630000,120.270000
320.200000,114.290000
320.870000,109.520000
320.070000,105.840000
317.800000,103.230000
315.770000,101.800000
314.180000,100.720000
314.230000,100.430000
316.220000,100.950000
315.600000,101.380000
311.740000,98.480000
313.380000,99.600000
318.020000,106.690000
320.910000,111.570000
322.600000,113.510000
324.090000,114.070000
325.090000,114.350000
325.630000,114.630000
326.030000,114.790000
326.240000,114.940000
326.250000,115.090000
326.320000,115.150000
326.190000,115.360000
326.160000,115.780000
326.090000,115.770000
326.050000,115.850000
326.010000,115.880000
326.010000,115.870000
325.990000,115.870000
325.950000,115.870000
325.890000,115.830000
325.860000,115.760000
325.770000,115.710000
325.720000,115.630000
325.630000,115.400000
325.540000,114.890000
325.520000,114.300000
326.070000,114.430000
326.390000,116.230000
326.430000,118.610000
326.380000,121.090000
326.000000,123.410000
325.630000,124.730000
325.100000,125.620000
324.760000,126.410000
323.960000,126.960000
323.390000,127.700000
323.120000,128.190000
322.960000,128.220000
322.540000,126.960000
322.570000,124.860000
323.220000,120.360000
324.390000,113.180000
325.130000,109.720000
325.050000,108.090000
323.570000,105.660000
321.870000,103.530000
320.080000,102.650000
319.440000,102.570000
320.870000,103.240000
320.310000,104.420000
316.900000,101.370000
315.660000,99.240000
320.340000,106.000000
323.420000,112.240000
324.920000,116.050000
325.960000,117.310000
326.940000,117.510000
327.570000,117.680000
327.880000,117.870000
327.930000,117.990000
327.970000,118.200000
327.960000,118.430000
327.870000,118.840000
327.760000,118.910000
327.680000,118.910000
327.580000,118.940000
327.280000,118.970000
327.170000,118.990000
326.920000,118.920000
326.940000,118.760000
326.930000,118.630000
326.860000,118.120000
326.990000,117.790000
327.460000,117.570000
327.680000,118.220000
327.630000,119.010000
327.660000,119.150000
327.640000,118.710000
327.700000,117.990000
327.760000,117.180000
327.690000,116.710000
327.270000,116.720000
326.680000,117.530000
326.020000,118.700000
325.280000,119.560000
324.350000,119.890000
322.930000,120.330000
321.460000,121.250000
319.710000,122.280000
318.050000,123.290000
316.720000,124.140000
316.200000,125.290000
316.290000,126.190000
316.600000,124.960000
317.760000,119.820000
318.990000,113.200000
