372.56,30,356.12,97.55,353.9,173.34,339.8,260.95,316.88,352.62,288.57,453.25,271.6,491.8,225.34,584.66
372.55,30,356.14,97.63,353.91,173.34,339.8,260.95,316.87,352.62,288.56,453.24,271.6,491.8,225.34,584.66
372.55,30,356.14,97.63,353.91,173.34,339.8,260.95,316.87,352.62,288.56,453.24,271.6,491.8,225.34,584.66
372.54,29.99,356.14,97.63,353.89,173.33,339.8,260.95,316.86,352.62,288.56,453.21,271.59,491.79,225.33,584.66
372.54,30,356.14,97.63,353.9,173.33,339.79,260.94,316.84,352.59,288.55,453.23,271.6,491.79,225.33,584.66
372.54,29.98,356.13,97.63,353.89,173.34,339.77,260.94,316.82,352.59,288.55,453.2,271.56,491.76,225.31,584.66
372.54,29.98,356.14,97.6,353.88,173.34,339.77,260.95,316.81,352.59,288.53,453.2,271.57,491.73,225.3,584.66
372.55,29.99,356.14,97.59,353.88,173.34,339.76,260.94,316.81,352.58,288.53,453.2,271.57,491.73,225.3,584.66
372.53,29.98,356.14,97.6,353.86,173.36,339.75,260.94,316.81,352.58,288.51,453.19,271.57,491.73,225.3,584.66
372.45,29.98,356.05,97.69,353.79,173.37,339.64,260.93,316.74,352.54,288.41,453.12,271.59,491.74,225.26,584.63
372.38,29.95,356.05,97.68,353.78,173.34,339.63,260.91,316.74,352.54,288.44,453.12,271.59,491.73,225.26,584.63
372.38,29.95,355.97,97.58,353.78,173.34,339.63,260.91,316.75,352.53,288.43,453.12,271.59,491.72,225.26,584.63
372.37,29.94,356.01,97.66,353.78,173.34,339.63,260.91,316.73,352.51,288.43,453.12,271.59,491.71,225.26,584.63
372.39,29.95,356,97.67,353.79,173.35,339.63,260.91,316.71,352.41,288.43,453.12,271.6,491.72,225.27,584.63
372.36,29.92,356.01,97.67,353.79,173.35,339.63,260.91,316.71,352.41,288.45,453.09,271.59,491.69,225.29,584.62
372.36,29.93,356.01,97.68,353.79,173.36,339.63,260.91,316.71,352.41,288.45,453.1,271.61,491.7,225.29,584.62
372.36,29.93,356,97.66,353.79,173.36,339.63,260.91,316.71,352.41,288.45,453.12,271.61,491.69,225.29,584.62
372.35,29.93,356.01,97.68,353.78,173.36,339.62,260.9,316.71,352.41,288.46,453.09,271.62,491.68,225.28,584.62
372.36,29.93,356.01,97.66,353.78,173.36,339.62,260.9,316.71,352.42,288.47,453.1,271.62,491.65,225.29,584.61
372.35,29.92,356.01,97.65,353.78,173.37,339.62,260.9,316.71,352.42,288.47,453.09,271.63,491.66,225.28,584.62
372.35,29.93,356.02,97.67,353.76,173.36,339.6,260.89,316.72,352.42,288.48,453.11,271.64,491.67,225.29,584.62
372.23,29.89,356,97.66,353.68,173.31,339.53,260.86,316.67,352.38,288.41,453.13,271.66,491.62,225.29,584.59
372.23,29.88,355.98,97.65,353.69,173.31,339.5,260.84,316.67,352.39,288.4,453.15,271.67,491.63,225.28,584.6
372.23,29.88,355.98,97.65,353.69,173.31,339.5,260.84,316.67,352.39,288.38,453.09,271.66,491.61,225.28,584.6
372.23,29.89,355.98,97.65,353.69,173.31,339.5,260.84,316.67,352.39,288.41,453.15,271.67,491.65,225.28,584.6
372.23,29.89,355.98,97.65,353.69,173.31,339.5,260.84,316.67,352.39,288.41,453.15,271.67,491.65,225.28,584.6
372.23,29.89,355.91,97.68,353.69,173.31,339.49,260.83,316.66,352.38,288.41,453.12,271.67,491.63,225.27,584.6
372.23,29.89,355.91,97.66,353.69,173.31,339.49,260.84,316.67,352.37,288.41,453.11,271.67,491.62,225.26,584.6
