pt1_cam1_X,pt1_cam1_Y
168.803249,372.413357
169.810000,371.410000
170.240000,371.420000
171.230000,370.080000
172.020000,369.610000
172.570000,366.120000
172.600000,365.350000
172.890000,363.920000
172.860000,363.170000
172.730000,364.620000
172.870000,365.250000
173.370000,364.260000
174.570000,362.210000
175.980000,360.080000
177.920000,356.120000
180.120000,353.990000
182.990000,350.020000
186.010000,346.060000
187.720000,343.870000
189.610000,340.120000
191.290000,337.990000
192.260000,335.850000
193.680000,332.270000
194.930000,330.270000
195.180000,328.380000
195.460000,327.530000
196.120000,325.730000
196.860000,324.140000
197.090000,322.970000
197.270000,322.000000
197.890000,320.660000
197.950000,319.920000
198.130000,319.190000
198.280000,318.350000
198.210000,317.980000
198.300000,317.510000
198.720000,316.700000
198.900000,316.210000
198.990000,315.880000
199.000000,315.150000
199.190000,314.390000
199.500000,313.980000
199.580000,313.300000
199.810000,312.950000
199.910000,312.670000
200.240000,312.150000
200.420000,311.990000
200.810000,311.690000
201.170000,311.160000
201.150000,310.840000
201.660000,310.290000
201.760000,310.050000
201.960000,309.910000
202.090000,309.630000
202.230000,309.150000
202.360000,308.550000
202.690000,307.980000
202.740000,307.730000
203.070000,307.360000
203.370000,307.080000
203.810000,306.130000
203.990000,305.630000
204.230000,305.310000
204.320000,304.940000
204.470000,304.590000
204.580000,304.120000
204.700000,303.960000
204.740000,303.580000
204.750000,303.140000
204.680000,303.030000
204.670000,302.960000
204.670000,302.840000
204.720000,302.810000
204.740000,302.700000
204.690000,302.460000
204.650000,302.280000
204.640000,302.430000
204.650000,302.480000
204.740000,302.420000
204.760000,302.430000
204.850000,302.390000
205.050000,302.230000
205.170000,301.910000
205.470000,301.730000
205.340000,301.490000
205.300000,301.480000
205.160000,301.420000
205.020000,301.700000
204.860000,301.990000
204.830000,302.370000
204.400000,302.420000
204.080000,302.740000
203.790000,302.820000
203.340000,302.820000
203.150000,302.830000
202.970000,302.930000
202.770000,303.130000
202.650000,303.360000
202.320000,303.810000
201.850000,304.020000
201.340000,304.260000
201.170000,304.700000
200.910000,304.780000
200.400000,305.040000
199.850000,305.730000
199.460000,306.570000
199.180000,307.080000
199.120000,307.670000
199.010000,308.180000
198.910000,308.640000
198.800000,308.830000
198.470000,309.000000
198.070000,309.100000
197.780000,309.310000
197.380000,309.450000
197.130000,309.930000
197.000000,310.170000
196.880000,310.310000
196.650000,310.720000
196.350000,311.080000
196.100000,311.170000
195.970000,311.560000
195.880000,311.740000
195.830000,311.890000
195.690000,312.050000
195.570000,312.250000
195.310000,312.490000
195.100000,312.880000
194.950000,312.930000
194.760000,313.030000
194.500000,313.210000
194.090000,313.670000
193.770000,314.070000
193.370000,314.420000
193.030000,314.710000
192.760000,314.770000
192.460000,314.960000
192.320000,315.080000
192.010000,315.140000
191.880000,315.120000
191.780000,315.160000
191.670000,315.270000
191.590000,315.570000
191.410000,315.860000
191.130000,315.880000
191.090000,315.840000
191.050000,315.840000
190.980000,315.970000
190.950000,316.260000
190.850000,316.450000
190.750000,316.520000
190.610000,316.770000
190.360000,316.910000
190.220000,317.090000
189.910000,317.120000
189.800000,317.080000
189.460000,316.970000
189.070000,316.950000
188.890000,316.790000
188.560000,316.520000
188.290000,316.360000
188.290000,316.320000
188.270000,316.360000
188.000000,316.710000
187.690000,317.040000
187.530000,317.430000
187.380000,317.950000
187.270000,317.970000
187.170000,317.900000
187.400000,317.730000
187.950000,317.820000
188.990000,317.570000
189.810000,315.980000
186.660000,306.320000
186.210000,302.200000
187.270000,301.910000
188.950000,300.280000
190.860000,300.240000
192.740000,301.760000
194.080000,301.860000
195.520000,301.730000
196.750000,301.680000
197.800000,301.860000
197.395307,299.633574
197.250000,299.870000
197.500000,299.830000
197.760000,299.720000
197.920000,299.690000
198.020000,299.780000
198.080000,299.880000
198.120000,299.860000
198.020000,299.750000
197.960000,299.600000
197.870000,299.120000
197.630000,299.080000
197.250000,298.830000
197.180000,298.780000
196.940000,298.710000
196.920000,298.650000
196.740000,298.440000
196.620000,298.180000
196.350000,297.930000
196.590000,297.570000
196.940000,296.290000
197.070000,295.260000
197.130000,295.350000
197.000000,295.540000
196.870000,295.760000
196.470000,295.960000
195.840000,296.000000
195.230000,296.390000
194.930000,296.900000
194.740000,297.160000
194.360000,297.810000
194.090000,298.450000
194.030000,299.530000
193.890000,300.340000
193.720000,300.950000
192.970000,302.380000
191.900000,304.100000
191.640000,305.200000
191.270000,306.060000
191.030000,306.800000
192.030000,306.620000
192.710000,307.540000
192.530000,308.320000
192.230000,309.080000
192.170000,310.030000
192.080000,310.920000
192.060000,311.620000
191.910000,312.140000
