267.21,698.78,300.02,625.44,318.5,558.34,345.23,480.3,361.02,396.99,373.79,313.39,258.96,595.42,254.71,491.46,256.1,405.74,264.42,327.43,373.99,228.27
267.23,699.09,300.08,625.93,318.79,558.7,345.84,480.34,361.19,397.14,373.82,313.67,259.06,595.78,254.86,491.8,256.33,405.97,264.79,327.88,374.11,228.42
267.33,699.35,300.25,626.13,318.98,558.95,345.95,480.62,361.33,397.23,373.94,313.8,259.23,595.97,255.05,491.97,256.72,406.12,264.91,328.06,374.19,228.68
267.38,699.76,300.39,626.28,319.12,559.14,346.04,480.83,361.46,397.33,374.04,313.89,259.41,596.1,255.19,492.09,256.87,406.29,265,328.21,374.25,228.8
267.49,699.88,300.82,626.29,319.2,559.3,346.14,480.92,361.89,397.26,374.06,313.96,259.65,596.22,255.3,492.21,256.96,406.51,265.03,328.36,374.26,228.87
267.63,699.96,300.9,626.48,319.24,559.48,346.25,480.99,361.97,397.33,374.13,314.05,259.77,596.39,255.43,492.39,257.05,406.88,265.11,328.76,374.34,228.94
267.69,700.02,300.9,626.73,319.23,559.69,346.32,481.06,361.97,397.45,374.16,314.11,259.85,596.66,255.68,492.68,257.12,406.99,265.17,328.9,374.39,229.01
267.78,700.12,300.95,626.82,319.31,559.77,346.39,481.12,361.95,397.65,374.21,314.17,259.91,596.77,255.77,492.79,257.21,407.08,265.23,329,374.49,229.09
267.85,700.18,301,626.89,319.41,559.84,346.51,481.15,361.96,397.72,374.28,314.24,259.98,596.87,255.89,492.9,257.34,407.2,265.32,329.11,374.53,229.15
267.96,700.27,301.09,626.94,319.76,559.81,346.88,481.11,361.98,397.79,374.28,314.37,260.08,596.92,256.02,493,257.49,407.35,265.42,329.24,374.6,229.23
268.04,700.35,301.19,626.99,319.84,559.87,346.93,481.16,362.02,397.88,374.29,314.52,260.18,597,256.1,493.09,257.74,407.49,265.68,329.4,374.64,229.35
268.09,700.39,301.24,627.04,319.89,559.92,346.97,481.24,362.05,397.91,374.22,314.65,260.24,597.06,256.17,493.19,257.81,407.84,265.73,329.72,374.65,229.41
268.13,700.46,301.29,627.08,319.95,559.97,347,481.27,362.09,397.94,374.27,314.71,260.31,597.12,256.25,493.3,257.89,407.95,265.8,329.86,374.63,229.62
268.12,700.72,301.35,627.12,320,560.01,347.03,481.34,362.13,397.96,374.24,314.8,260.4,597.17,256.27,493.42,257.94,408.01,265.83,329.93,374.63,229.74
268.15,700.75,301.38,627.16,320.03,560.07,347.04,481.36,362.13,398,374.26,314.84,260.47,597.23,256.26,493.73,257.99,408.06,265.9,329.99,374.62,229.79
268.17,700.79,301.46,627.21,320.1,560.1,347.07,481.41,362.17,398.07,374.33,314.89,260.69,597.29,256.34,493.8,258.06,408.14,265.94,330.07,374.7,229.87
