425.048736,344.687726,764.687726,462.521661,1156.312274,569.958484,1520.211191,639.272563
424.96,345.02,764.83,463.02,1155.78,570,1519.61,639.04
425.35,344.94,765.18,463,1156.04,570.06,1519.76,639.14
425.12,344.93,764.98,463.03,1155.94,570.09,1519.07,639.24
425.56,344.84,765.24,462.97,1156.13,570.05,1519.32,639.21
426.28,344.95,765.87,463.03,1156.74,570.26,1520.38,640.84
427.12,345.13,766.4,463.22,1157.88,571.69,1521.32,640.97
427.22,345.13,766.77,463.22,1157.99,570.42,1521.91,641.04
426.7,345.11,766.61,463.18,1157.56,570.24,1521.8,640.87
426.94,344.98,767.2,463.04,1158.1,569.98,1521.89,639.2
427.9,345.08,768.05,463.12,1158.95,570.12,1522.15,639.17
429.23,345.1,769.35,463.06,1160.36,570.01,1523.87,639.1
428.85,346.77,769.01,464.86,1159.39,571.86,1523.51,640.97
428.1,346.96,768.04,465.03,1158.36,571.9,1522.4,641.21
427.73,346.8,767.68,464.91,1158.35,571.92,1522.14,641.26
427.03,347.05,766.89,465.05,1157.65,572.07,1521.81,642.71
427.68,346.99,767.57,465.05,1158.42,572.1,1522.45,642.88
427.89,347.01,767.54,465.12,1158.1,572.3,1521.65,643.06
427.93,346.95,767.64,465.11,1158.07,572.3,1521.35,643.07
427.94,347.1,767.64,465.27,1158.21,573.86,1521.2,643.23
428.21,347.17,768.29,466.74,1158.8,574.02,1522.36,644.81
427.67,347.27,767.84,467.04,1158.23,574.14,1521.78,645.24
426.6,347.24,766.5,467.12,1156.47,574.31,1520.13,645.46
426.42,347.13,765.89,466.97,1156.29,574.41,1519.41,645.44
427.72,347.14,767.63,466.91,1157.87,574.23,1521.25,645.12
428.4,348.78,767.99,467.03,1158.12,574.29,1521.69,645.17
426.84,349,766.38,467.05,1156.39,574.39,1519.98,645.26
426.26,348.81,765.62,467,1156.03,574.33,1519.22,645.18
427.31,348.81,766.68,466.97,1157.17,574.23,1520.54,645.11
427.9,348.94,767.25,466.98,1157.82,574.16,1521.14,645.06
427.83,349.08,767.47,467.07,1157.69,574.2,1521.13,645.11
426.66,349.06,766.28,467.06,1156.6,574.18,1520.22,645.06
425.88,349.09,765.42,466.99,1156.2,573.9,1520.47,644.7
425.37,349,765.78,466.87,1156.35,572.21,1520.53,642.84
426.96,348.91,766.87,465.21,1157.46,571.64,1521.56,640.89
428.12,347.24,768.17,463.37,1158.75,569.63,1522.83,638.83
427.55,346.76,768.05,462.72,1157.55,567.8,1521.87,636.91
427.14,345.3,767.86,461.2,1157.05,565.9,1520.78,634.87
428.27,344.7,768.74,459.22,1157.88,563.87,1520.21,631.26
429.06,343.27,769.54,457.09,1157.94,560.32,1519.77,627.57
429.92,342.93,770.6,456.73,1157.93,559.61,1518.68,625.14
428.81,342.65,769.62,455.15,1156.15,557.81,1516.22,623.06
427.34,341.56,768.61,454.44,1154.47,555.99,1513.77,621.15
427.22,341.07,768.43,453.21,1153.97,554.32,1512.3,619.17
428.7,340.79,769.81,451.49,1155.41,553.65,1513.16,617.2
429.4,340.89,770.56,451.07,1155.04,552.12,1512.86,616.85
429.54,340.99,770.81,450.87,1154.64,551.81,1511.77,615.29
429.66,340.95,771.05,450.84,1154.2,550.31,1511,614.7
427.48,340.81,768.46,449.23,1151.84,549.88,1508.13,613.19
425.63,340.75,766.63,448.94,1150.13,549.65,1505.29,611.37
424.91,340.73,766.66,448.89,1149.99,548.39,1504.72,610.67
426.2,339.31,768.56,448.79,1151.71,547.96,1506.13,609.1
426.89,338.92,769.64,448.7,1152.33,547.74,1506.22,607.38
427.36,338.85,769.47,447.22,1152.39,546.35,1506.02,606.89
425.92,338.97,768.14,447.01,1151.33,546.32,1504.63,606.68
424.69,338.89,766.96,446.93,1150.25,545.95,1502.79,605.12
425.33,338.8,768.1,446.9,1151.72,545.92,1502.87,603.34
426.29,338.75,769.4,446.79,1152.94,545.78,1503.85,602.82
426.91,338.85,770.3,446.82,1153.35,545.73,1504.67,602.77
427.14,338.92,770.39,446.87,1153.59,545.8,1504.66,602.89
426.86,338.98,770.4,446.92,1153.76,545.74,1504.76,602.84
