pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y
220.788809,165.770758,265.277978,160.971119,310.664260,165.570397,363.449458,166.870036,412.135379,161.671480,NaN,NaN
221.000000,166.000000,265.000000,161.000000,311.000000,166.000000,363.000000,167.000000,412.000000,162.000000,NaN,NaN
221.000000,166.000000,265.000000,161.010000,311.000000,166.000000,363.000000,167.000000,412.000000,161.980000,NaN,NaN
220.990000,165.970000,265.010000,160.960000,311.010000,165.950000,363.000000,166.960000,411.980000,161.910000,NaN,NaN
220.990000,165.970000,265.000000,160.960000,311.010000,165.950000,363.000000,166.960000,411.990000,161.920000,NaN,NaN
220.990000,165.920000,265.020000,160.820000,311.020000,165.870000,362.990000,166.850000,411.970000,161.780000,NaN,NaN
220.980000,165.860000,265.040000,160.660000,311.020000,165.670000,362.990000,166.680000,411.980000,161.670000,NaN,NaN
220.990000,165.810000,265.020000,160.360000,311.020000,165.440000,362.990000,166.530000,411.980000,161.660000,NaN,NaN
221.010000,165.750000,265.020000,160.170000,311.030000,165.120000,363.040000,166.130000,412.000000,161.450000,NaN,NaN
221.010000,165.750000,265.020000,160.170000,311.030000,165.120000,363.040000,166.130000,412.030000,161.260000,NaN,NaN
221.010000,165.730000,265.020000,160.060000,311.030000,165.070000,363.030000,166.130000,412.030000,161.260000,NaN,NaN
221.050000,165.640000,265.030000,160.010000,311.040000,165.030000,363.020000,166.050000,412.030000,161.230000,NaN,NaN
221.050000,165.630000,265.040000,160.000000,311.040000,165.010000,363.020000,166.050000,412.030000,161.230000,NaN,NaN
221.060000,165.570000,265.040000,159.970000,311.040000,164.990000,363.010000,166.020000,412.020000,161.260000,NaN,NaN
221.080000,165.540000,265.050000,159.940000,311.050000,164.980000,363.000000,166.000000,412.020000,161.260000,NaN,NaN
221.080000,165.530000,265.050000,159.920000,311.050000,164.970000,363.000000,166.000000,412.010000,161.270000,NaN,NaN
221.100000,165.490000,265.060000,159.900000,311.050000,164.950000,362.990000,165.990000,412.010000,161.280000,NaN,NaN
221.240000,165.250000,265.060000,159.900000,311.050000,164.950000,363.000000,165.990000,412.010000,161.290000,NaN,NaN
221.260000,165.230000,265.060000,159.890000,311.050000,164.940000,362.990000,165.980000,412.000000,161.340000,NaN,NaN
221.260000,165.230000,265.060000,159.880000,311.050000,164.940000,362.990000,165.980000,412.000000,161.350000,NaN,NaN
221.250000,165.230000,265.060000,159.870000,311.050000,164.940000,362.990000,165.980000,412.000000,161.360000,NaN,NaN
221.260000,165.220000,265.070000,159.850000,311.050000,164.930000,362.990000,165.980000,412.000000,161.440000,NaN,NaN
221.250000,165.220000,265.070000,159.840000,311.050000,164.930000,362.990000,165.980000,411.960000,161.680000,NaN,NaN
221.250000,165.220000,265.070000,159.830000,311.050000,164.920000,362.990000,165.980000,411.950000,161.710000,NaN,NaN
221.250000,165.220000,265.070000,159.830000,311.050000,164.920000,362.990000,165.980000,411.950000,161.710000,NaN,NaN
221.270000,165.210000,265.070000,159.800000,311.060000,164.910000,362.980000,165.970000,411.940000,161.780000,NaN,NaN
221.270000,165.210000,265.070000,159.800000,311.060000,164.920000,362.980000,165.980000,411.930000,161.810000,NaN,NaN
221.270000,165.210000,265.070000,159.800000,311.060000,164.920000,362.980000,165.980000,411.930000,161.840000,NaN,NaN
221.270000,165.200000,265.070000,159.810000,311.060000,164.920000,362.980000,166.000000,411.940000,161.890000,NaN,NaN
221.270000,165.200000,265.070000,159.810000,311.050000,164.920000,362.980000,166.000000,411.940000,161.890000,NaN,NaN
221.270000,165.200000,265.070000,159.810000,311.050000,164.920000,362.980000,166.010000,411.950000,161.890000,NaN,NaN
221.270000,165.200000,265.070000,159.810000,311.050000,164.930000,362.980000,166.010000,411.940000,161.910000,NaN,NaN
221.270000,165.200000,265.070000,159.810000,311.050000,164.930000,362.980000,166.020000,411.950000,161.920000,NaN,NaN
221.270000,165.200000,265.070000,159.810000,311.050000,164.930000,362.980000,166.030000,411.950000,161.930000,NaN,NaN
221.270000,165.200000,265.070000,159.810000,311.050000,164.930000,362.980000,166.020000,411.950000,161.930000,NaN,NaN
221.270000,165.200000,265.070000,159.810000,311.050000,164.930000,362.980000,166.030000,411.950000,161.940000,NaN,NaN
221.270000,165.200000,265.070000,159.810000,311.050000,164.930000,362.980000,166.030000,411.960000,161.950000,NaN,NaN
221.270000,165.200000,265.070000,159.810000,311.050000,164.930000,362.980000,166.030000,411.950000,161.960000,NaN,NaN
221.270000,165.200000,265.070000,159.820000,311.050000,164.940000,362.980000,166.040000,411.960000,161.970000,NaN,NaN
221.270000,165.200000,265.070000,159.820000,311.050000,164.940000,362.980000,166.040000,411.960000,161.970000,NaN,NaN
221.270000,165.190000,265.070000,159.820000,311.050000,164.940000,362.980000,166.040000,411.960000,161.970000,NaN,NaN
221.270000,165.190000,265.070000,159.820000,311.050000,164.940000,362.980000,166.050000,411.960000,161.980000,NaN,NaN
221.270000,165.190000,265.070000,159.820000,311.050000,164.940000,362.980000,166.050000,411.960000,161.980000,NaN,NaN
221.260000,165.190000,265.070000,159.820000,311.040000,164.940000,362.980000,166.060000,411.970000,161.990000,NaN,NaN
221.260000,165.190000,265.070000,159.820000,311.040000,164.940000,362.980000,166.060000,411.970000,161.990000,NaN,NaN
221.260000,165.190000,265.070000,159.820000,311.040000,164.950000,362.980000,166.070000,411.970000,162.000000,NaN,NaN
