767,450.38,1136.97,535.86,1493.13,601.9,1829.45,659.81
764.09,450.25,1133.36,535.75,1489.6,601.9,1826.43,659.64
762.14,450.12,1131.82,535.6,1488.86,601.78,1824.19,658.41
761.41,450.12,1131.69,534.42,1488.73,600.29,1822.36,656.59
760.66,450.21,1131.15,533.44,1487.72,599.52,1822.06,655.79
761.57,450.18,1131.54,532.38,1487.75,598.46,1823.17,655.78
762.37,450.21,1132.24,533.41,1488.25,598.23,1824.23,656.12
761.55,450.22,1131.16,533.94,1486.83,598.25,1823.39,656.05
759.98,450.32,1129.68,534.53,1484.98,598.24,1821.78,656.15
759.29,450.31,1129.26,534.89,1486.17,599.85,1820.33,656.32
759.51,450.28,1129.86,534.93,1486.9,600,1820.97,656.06
760.31,450.17,1130.25,534.38,1487.01,599.95,1821.19,655.93
760.87,450.15,1130.35,533.75,1486.65,599.82,1821.29,655.91
758.7,450.13,1127.94,533.04,1483.25,598.13,1820.24,656.01
756.97,450.04,1125.94,532.09,1481.48,597.57,1818.45,655.96
755.78,450.04,1124.63,531.41,1481.11,597.82,1817.24,655.79
756.95,450.02,1126.28,531.59,1482.12,597.94,1816.32,653.72
757.98,450,1127.11,531.82,1483.15,597.48,1816.51,652.09
758.3,449.91,1127.55,531.77,1483.07,596.32,1816.41,650.39
755.94,449.77,1125.55,531.64,1480.15,594.33,1815.83,650.16
754.18,449.83,1123.94,531.58,1478.34,593.09,1814.85,649.99
753.9,449.84,1123.32,530.39,1478.63,592.31,1814.02,648.4
755.14,448.39,1124.64,528.72,1480.98,590.93,1814.76,646.56
756.36,447.17,1126.2,527.45,1482.38,590.41,1815.63,644.96
756.24,446.32,1126.03,526.44,1481.43,590.23,1816.17,644.09
754.84,446.19,1124.86,527.6,1480.25,590.43,1816.5,644.25
753.9,446.28,1124.06,527.98,1479.67,590.73,1815.69,645.76
754.74,446.13,1124.93,527.89,1481.35,590.91,1815.78,645.65
755.76,446.14,1126.54,527.77,1482.74,590.75,1816.77,645.7
756.92,446.12,1127.32,527.78,1483.26,591.02,1818.15,645.68
756.89,446.14,1126.22,527.74,1482.25,590.41,1818.33,644.19
756.72,446.07,1125.58,527.62,1481.51,589.95,1818.17,643.56
754.48,445.91,1123.48,526.13,1478.89,587.95,1815.79,643.14
753.98,445.78,1123.06,525.41,1478.92,586.32,1814.28,643.04
754.63,445.68,1123.64,524.91,1479.01,585.95,1815.03,642.17
755.19,445.79,1124.12,524.08,1479.34,585.91,1815.07,641.78
755.52,445.81,1124.54,523.88,1480.25,587.74,1815.04,641.95
754.15,445.81,1122.9,524.22,1479.15,588.19,1814.62,642.09
754.54,445.6,1123.88,524.04,1480.68,588.16,1814.42,641.7
754.59,444.35,1123.69,523.89,1480.87,587.8,1814.77,640.44
753.2,442.88,1122.98,523.79,1478.94,585.9,1814.82,639.08
752.33,441.57,1122.59,523.61,1478.2,583.93,1814.75,638.2
751.52,440.27,1122.97,522.9,1479.06,583.85,1815.08,638.04
751.34,439.78,1123.35,522.08,1479.85,583.78,1815.13,637.94
752.08,439.46,1124.44,521.2,1480.97,583.82,1815.67,637.86
753.27,440.04,1124.59,520.18,1480,583.91,1815.96,637.9
753.35,440.28,1122.79,519.54,1478.74,583.95,1815.55,638.04
753.68,441.17,1121.24,519.48,1478.34,583.9,1814.81,637.91
753.92,441.86,1121.73,519.26,1478.35,582.17,1814.24,637.71
753.95,442.4,1122.05,519.37,1478.39,581.79,1814.85,637.86
753.95,442.4,1122.04,519.63,1478.07,581.62,1815.25,637.75
753.1,442.42,1121.76,520.1,1477.17,581.62,1814.63,637.72
752.01,441.77,1121.6,521.09,1477.28,581.99,1813.75,637.62
751.85,440.71,1121.71,521.65,1477.72,581.86,1813.27,636.1
751.29,440.15,1121.81,521.73,1477.58,582.14,1813.13,635.98
750.82,440.28,1121.31,521.89,1476.59,582.1,1812.99,636.29
749.91,440.26,1120.57,521.84,1475.65,582.18,1812.65,636.31
749.29,440.03,1119.25,521.61,1475.08,582,1811.99,636.24
750.55,440.03,1120.55,520.17,1477.17,581.98,1812.53,636.02
751.8,439.99,1121.28,519.06,1478.43,581.98,1813.6,635.9
752.92,440,1121.87,518.09,1478.86,581.96,1815.16,636.01
751.57,439.91,1120.01,517.61,1477.46,581.92,1815.05,636.13
750.6,440.03,1119.2,518.06,1476.17,582.05,1813.46,636.16
750.37,440.04,1119.29,518.31,1476.61,582.29,1812.25,636.21
751.15,439.96,1120.27,519.53,1478.14,582.27,1813.69,636.23
752.02,440.02,1121.21,520.12,1478.9,582.01,1815.05,636.1
752.04,440.16,1121.73,520.82,1478.65,582.13,1815.52,636.28
750.18,440.09,1120.37,521.68,1476.43,582.17,1813.85,636.25
749.57,439.97,1119.27,520.27,1475.81,581.97,1812.85,636.36
749.7,439.96,1118.73,519.7,1475.92,581.98,1812.19,636.32
750.28,440,1119.35,519.68,1476.57,582.08,1812.65,637.65
750.96,439.98,1120.34,520.03,1477.04,582.02,1813.65,638.3
750.21,440.09,1120.45,520.15,1476.29,582.13,1813.84,638.53
748.6,440.12,1118.16,520.33,1474.45,582.16,1812.37,639.08
747.28,440.14,1116.38,521.29,1473.23,582.15,1811.01,639.88
746.36,440.18,1115.69,521.92,1473.73,584,1810.15,639.88
748.4,440.09,1118.46,521.7,1476.67,584.05,1811.37,638.01
749.96,440.03,1119.86,521.56,1477.16,582.33,1812.28,636.35
749.05,440,1118.68,520.19,1475.61,581.42,1812.36,635.54
748.41,440.02,1117.75,519.27,1474.54,580.09,1812.29,634.76
748.02,440.04,1117.18,518.21,1474.86,579.63,1811.64,634.09
748.49,440.11,1117.49,518.09,1475.34,579.82,1811.34,634.12
749.62,440.02,1118.77,518.2,1477,580.15,1813.16,634.2
750.85,440,1120.03,518.28,1477.67,580.29,1814.93,634.13
750.46,439.94,1120.38,518.34,1476.94,580.29,1814.99,634.09
748.5,440.05,1117.71,519.74,1474.05,580.23,1812.49,635.63
747.05,440.05,1116.24,520.85,1473.52,581.82,1810.96,636.96
746.82,440.13,1117.17,521.53,1474.26,582.28,1810.72,637.52
747.34,440.09,1118.1,521.71,1475.18,582.25,1811.97,637.63
748.17,440.1,1118.63,521.72,1475.37,582.06,1812.76,637.65
748.11,440.2,1118.51,521.82,1474.63,582.11,1812.52,637.8
746.75,440.18,1116.88,521.82,1473.51,582.28,1811.62,637.92
746.37,440.15,1116.39,521.87,1473.58,582.21,1811.03,637.9
