pt1_cam1_X,pt1_cam1_Y
153.207581,154.074007
153.740000,153.640000
154.140000,153.630000
155.100000,152.340000
155.970000,152.060000
156.350000,150.430000
156.590000,150.100000
157.210000,149.710000
157.320000,149.230000
157.070000,149.380000
157.160000,149.090000
157.580000,148.120000
158.160000,146.260000
159.170000,143.990000
160.950000,141.960000
162.370000,138.100000
164.430000,135.930000
166.300000,132.350000
168.680000,130.030000
170.450000,127.670000
170.830000,124.180000
171.320000,121.910000
171.950000,119.910000
172.750000,118.020000
172.830000,116.020000
172.640000,114.040000
172.500000,112.260000
172.910000,111.360000
173.090000,110.120000
173.330000,109.070000
173.710000,108.000000
173.850000,107.100000
173.790000,106.300000
173.910000,105.900000
174.030000,105.560000
174.120000,104.780000
173.950000,104.250000
174.270000,104.000000
174.490000,103.760000
174.020000,102.320000
174.110000,102.120000
174.370000,101.770000
174.860000,101.190000
174.460000,100.660000
174.180000,100.030000
174.730000,100.050000
175.280000,99.850000
176.030000,99.670000
175.730000,99.180000
175.910000,98.680000
175.850000,98.310000
176.080000,98.110000
176.170000,97.990000
176.260000,97.700000
174.360000,96.020000
175.630000,96.180000
175.910000,95.900000
176.420000,95.940000
177.090000,95.850000
177.740000,95.920000
178.100000,95.610000
178.860000,95.080000
178.760000,94.840000
178.790000,94.680000
178.800000,94.310000
178.960000,94.330000
178.990000,94.220000
178.990000,94.000000
178.910000,93.680000
178.790000,93.850000
177.880000,93.220000
177.460000,93.200000
177.880000,93.480000
178.340000,93.590000
178.540000,93.860000
178.500000,93.640000
178.980000,94.250000
178.450000,93.900000
178.680000,94.400000
178.220000,94.060000
178.290000,93.870000
178.740000,94.030000
178.650000,93.790000
179.610000,94.050000
179.410000,93.830000
179.380000,94.220000
179.090000,94.050000
179.480000,94.820000
179.730000,95.100000
179.290000,95.360000
178.960000,95.700000
178.900000,96.150000
178.530000,96.350000
178.280000,96.430000
178.340000,96.910000
178.240000,97.180000
177.790000,97.170000
177.320000,97.460000
177.880000,98.290000
177.810000,98.390000
177.710000,98.820000
177.310000,98.990000
176.960000,99.120000
176.540000,99.480000
176.380000,100.260000
176.400000,100.870000
175.670000,101.120000
175.560000,101.770000
175.860000,102.660000
175.900000,102.980000
175.680000,103.020000
175.180000,103.050000
174.750000,103.190000
174.010000,103.170000
173.640000,103.450000
173.610000,103.960000
173.630000,104.270000
173.840000,104.620000
173.600000,104.850000
173.180000,104.940000
173.190000,105.210000
172.970000,105.550000
173.170000,105.800000
172.940000,105.880000
172.920000,106.200000
172.940000,106.270000
172.960000,106.710000
172.870000,107.010000
172.880000,107.150000
172.510000,107.330000
172.100000,107.780000
172.230000,108.400000
172.070000,108.810000
171.850000,108.910000
171.820000,109.100000
171.590000,109.200000
171.120000,109.430000
170.960000,109.510000
170.770000,109.680000
170.830000,109.830000
170.660000,109.880000
170.670000,110.150000
170.510000,110.490000
169.890000,110.230000
169.450000,110.090000
170.170000,110.700000
170.350000,110.800000
170.470000,111.040000
170.350000,111.150000
169.950000,111.130000
169.760000,111.110000
169.640000,111.150000
169.050000,111.200000
169.140000,111.660000
169.110000,111.760000
169.080000,111.910000
168.890000,111.930000
168.860000,111.860000
168.530000,111.820000
167.870000,111.350000
167.370000,111.110000
167.500000,111.130000
167.550000,111.490000
167.320000,111.420000
166.810000,111.470000
166.810000,112.050000
167.110000,112.610000
166.980000,112.690000
166.800000,112.340000
166.860000,112.220000
167.120000,112.150000
167.620000,112.050000
167.690000,110.610000
161.770000,100.050000
159.840000,95.900000
162.590000,96.080000
164.630000,95.950000
167.070000,95.960000
168.800000,95.850000
170.290000,95.640000
171.360000,95.390000
172.390000,95.480000
172.950000,95.090000
172.290000,94.440000
172.690000,94.260000
173.380000,94.260000
174.000000,94.610000
174.250000,94.260000
174.150000,93.850000
172.990000,92.740000
173.230000,92.730000
173.840000,92.960000
173.350000,92.200000
174.920000,92.860000
174.440000,92.320000
174.200000,91.970000
174.190000,91.950000
174.160000,91.800000
174.020000,91.320000
173.960000,91.180000
173.940000,90.750000
173.460000,90.090000
173.710000,89.890000
174.220000,89.550000
174.780000,89.140000
174.650000,89.100000
174.140000,89.140000
173.500000,89.310000
173.200000,89.550000
173.900000,91.100000
173.790000,91.840000
172.170000,91.370000
173.460000,93.280000
173.270000,94.340000
172.640000,94.930000
171.740000,95.880000
171.950000,97.050000
170.660000,97.180000
171.790000,99.190000
170.110000,99.160000
170.810000,100.920000
169.830000,101.190000
169.690000,102.000000
169.420000,103.140000
168.550000,103.240000
168.840000,104.870000
168.780000,105.320000
169.620000,107.040000
168.600000,107.100000
168.180000,107.340000
170.000000,109.330000
168.830000,109.330000
167.860000,109.260000
167.360000,109.290000
168.690000,111.010000
167.860000,111.050000
167.580000,111.150000
167.770000,111.900000
167.690000,112.040000
167.630000,112.300000
167.500000,113.030000
167.390000,113.810000
166.380000,113.660000
166.980000,115.400000
166.310000,115.330000
165.770000,115.310000
165.030000,115.570000
165.190000,116.230000
165.610000,117.080000
166.540000,118.210000
167.030000,118.930000
167.160000,119.470000
165.170000,118.830000
