pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
286.010000,104.000000,277.930000,180.060000,264.080000,288.160000,230.090000,406.820000,181.160000,500.060000
286.030000,104.020000,277.930000,180.060000,264.080000,288.150000,230.120000,406.820000,181.180000,500.070000
286.010000,104.010000,277.940000,180.050000,264.080000,288.160000,230.150000,406.800000,181.230000,500.070000
286.020000,104.030000,277.950000,180.040000,264.080000,288.150000,230.170000,406.790000,181.260000,500.070000
286.020000,104.050000,277.940000,180.050000,264.090000,288.130000,230.200000,406.770000,181.340000,500.060000
286.000000,104.070000,277.930000,180.060000,264.090000,288.120000,230.240000,406.750000,181.420000,500.060000
286.000000,104.070000,277.970000,180.050000,264.090000,288.100000,230.300000,406.730000,181.540000,500.030000
286.010000,104.020000,277.960000,180.040000,264.100000,288.100000,230.320000,406.710000,181.750000,499.980000
286.010000,104.030000,277.960000,180.030000,264.100000,288.080000,230.370000,406.680000,181.810000,499.980000
286.010000,104.010000,277.960000,180.050000,264.120000,288.050000,230.420000,406.660000,181.860000,499.980000
286.020000,104.040000,277.960000,180.030000,264.160000,288.040000,230.520000,406.610000,181.940000,499.990000
286.030000,104.020000,277.980000,180.050000,264.160000,288.010000,230.650000,406.590000,181.950000,499.990000
286.050000,104.070000,277.950000,180.040000,264.160000,288.020000,230.660000,406.580000,181.960000,500.000000
286.020000,104.030000,277.930000,180.050000,264.160000,288.030000,230.660000,406.580000,181.980000,500.000000
286.020000,104.030000,277.970000,180.040000,264.170000,288.020000,230.720000,406.550000,182.020000,500.010000
286.010000,104.010000,277.950000,180.030000,264.170000,288.020000,230.730000,406.530000,182.040000,500.010000
286.020000,104.010000,277.940000,180.020000,264.160000,288.020000,230.740000,406.520000,182.040000,500.010000
286.020000,104.010000,277.930000,180.030000,264.160000,288.020000,230.750000,406.510000,182.050000,500.010000
286.020000,104.030000,277.950000,180.040000,264.170000,288.020000,230.800000,406.140000,182.050000,500.010000
286.020000,104.010000,277.930000,180.050000,264.170000,288.010000,230.810000,406.130000,182.060000,500.010000
286.020000,104.000000,277.940000,180.020000,264.170000,288.010000,230.820000,406.130000,182.060000,500.010000
286.010000,104.010000,277.950000,180.010000,264.170000,288.010000,230.850000,406.130000,182.090000,500.020000
286.020000,104.000000,277.950000,180.040000,264.190000,287.970000,230.900000,406.110000,182.140000,500.020000
286.000000,104.010000,277.940000,180.040000,264.190000,287.970000,230.900000,406.120000,182.140000,500.020000
286.040000,104.010000,277.940000,180.040000,264.190000,287.970000,230.910000,406.110000,182.150000,500.020000
286.040000,104.030000,277.960000,180.020000,264.190000,287.970000,230.920000,406.100000,182.170000,500.020000
286.050000,104.010000,277.950000,180.050000,264.190000,287.960000,230.930000,406.100000,182.210000,500.020000
286.040000,104.050000,277.940000,180.050000,264.190000,287.960000,230.950000,406.080000,182.280000,500.030000
286.050000,104.060000,277.960000,180.050000,264.200000,287.940000,231.000000,406.070000,182.370000,500.020000
286.050000,104.070000,277.960000,180.060000,264.220000,287.910000,231.030000,406.050000,182.450000,500.010000
286.050000,104.060000,277.930000,180.030000,264.250000,287.890000,231.070000,406.040000,182.740000,499.940000
286.050000,104.060000,277.940000,180.030000,264.250000,287.890000,231.090000,406.050000,182.750000,499.940000
286.050000,104.060000,277.950000,180.030000,264.250000,287.880000,231.100000,406.040000,182.780000,499.940000
286.050000,104.050000,277.970000,180.040000,264.260000,287.880000,231.130000,406.040000,182.830000,499.940000
286.050000,104.050000,277.970000,180.060000,264.290000,287.840000,231.210000,406.010000,182.900000,499.940000
286.020000,104.030000,277.960000,180.070000,264.280000,287.840000,231.210000,406.010000,182.900000,499.940000
286.040000,104.050000,277.950000,180.050000,264.280000,287.840000,231.210000,406.000000,182.920000,499.950000
286.020000,104.010000,278.000000,180.060000,264.290000,287.830000,231.230000,405.990000,182.940000,499.950000
286.030000,104.060000,277.930000,180.050000,264.290000,287.820000,231.240000,405.990000,182.960000,499.950000
286.030000,104.050000,277.920000,180.060000,264.290000,287.830000,231.260000,405.990000,182.970000,499.960000
286.030000,104.040000,277.940000,180.060000,264.290000,287.820000,231.270000,405.990000,182.980000,499.960000
286.040000,104.030000,277.940000,180.060000,264.290000,287.820000,231.270000,405.990000,182.990000,499.960000
286.040000,104.020000,277.940000,180.060000,264.300000,287.800000,231.280000,405.990000,182.990000,499.960000
286.050000,104.060000,277.920000,180.050000,264.300000,287.790000,231.290000,405.980000,183.010000,499.970000
286.030000,104.020000,277.930000,180.060000,264.300000,287.780000,231.320000,405.970000,183.030000,499.970000
286.030000,104.020000,277.930000,180.060000,264.320000,287.750000,231.350000,405.970000,183.050000,499.980000
286.050000,104.060000,277.970000,180.020000,264.330000,287.690000,231.470000,405.930000,183.140000,499.980000
286.060000,104.070000,277.960000,180.040000,264.330000,287.700000,231.580000,405.920000,183.140000,499.980000
286.060000,104.040000,277.950000,180.050000,264.330000,287.700000,231.590000,405.920000,183.160000,499.990000
286.070000,104.020000,277.940000,180.050000,264.330000,287.700000,231.610000,405.920000,183.180000,499.990000
286.090000,104.050000,277.940000,180.050000,264.340000,287.660000,231.660000,405.910000,183.220000,499.990000
286.070000,104.070000,277.950000,180.040000,264.350000,287.640000,231.680000,405.900000,183.260000,499.990000
286.040000,104.040000,277.970000,180.040000,264.420000,287.620000,231.720000,405.900000,183.330000,499.980000
286.040000,104.060000,277.970000,180.040000,264.410000,287.590000,231.750000,405.890000,183.350000,499.980000
286.050000,104.030000,277.950000,180.050000,264.410000,287.570000,231.780000,405.870000,183.410000,499.970000
286.040000,104.030000,277.950000,180.040000,264.420000,287.530000,231.810000,405.860000,183.480000,499.960000
286.030000,104.070000,277.950000,180.050000,264.420000,287.160000,231.810000,405.850000,183.700000,499.890000
286.060000,104.010000,277.940000,180.050000,264.410000,287.140000,231.840000,405.840000,183.740000,499.880000
286.070000,103.980000,277.930000,180.040000,264.440000,287.140000,231.900000,405.800000,183.840000,499.870000
286.020000,104.030000,277.910000,180.070000,264.440000,287.120000,231.900000,405.800000,183.840000,499.880000
286.040000,104.080000,277.940000,180.020000,264.450000,287.110000,231.910000,405.790000,183.850000,499.880000
286.040000,104.030000,277.990000,180.040000,264.450000,287.100000,231.910000,405.790000,183.880000,499.880000
286.070000,104.020000,277.950000,180.040000,264.440000,287.110000,231.920000,405.790000,183.900000,499.880000
286.070000,104.020000,277.950000,180.030000,264.440000,287.100000,231.950000,405.770000,183.920000,499.890000
286.080000,104.020000,277.960000,180.000000,264.450000,287.090000,231.960000,405.770000,183.940000,499.890000
286.070000,104.000000,277.960000,180.000000,264.450000,287.090000,231.980000,405.760000,183.960000,499.900000
286.040000,104.020000,277.950000,180.000000,264.500000,287.070000,232.020000,405.730000,184.000000,499.910000
286.050000,104.040000,277.930000,180.020000,264.960000,287.070000,232.020000,405.720000,184.010000,499.910000
286.050000,104.040000,277.980000,180.030000,264.960000,287.070000,232.030000,405.720000,184.020000,499.920000
286.040000,104.040000,277.950000,180.020000,264.960000,287.060000,232.050000,405.700000,184.040000,499.920000
286.080000,104.040000,278.010000,180.040000,264.980000,287.040000,232.120000,405.640000,184.120000,499.920000
286.060000,104.090000,277.980000,180.060000,264.980000,287.040000,232.130000,405.630000,184.120000,499.920000
286.070000,104.080000,277.970000,180.040000,264.990000,287.030000,232.150000,405.630000,184.180000,499.930000
286.040000,104.020000,277.990000,180.020000,264.990000,287.020000,232.170000,405.620000,184.200000,499.930000
286.050000,104.030000,277.970000,180.010000,264.990000,287.030000,232.180000,405.610000,184.210000,499.930000
286.060000,104.040000,277.960000,180.020000,265.000000,287.020000,232.190000,405.610000,184.240000,499.920000
286.050000,104.070000,277.970000,180.010000,265.000000,287.030000,232.210000,405.590000,184.280000,499.920000
286.070000,104.030000,277.960000,180.030000,265.010000,287.020000,232.230000,405.570000,184.320000,499.920000
286.070000,104.030000,277.990000,180.030000,265.000000,287.020000,232.230000,405.570000,184.340000,499.910000
286.050000,104.030000,277.990000,180.030000,265.010000,287.010000,232.250000,405.560000,184.370000,499.910000
286.050000,104.030000,278.000000,180.030000,265.010000,286.980000,232.280000,405.540000,184.420000,499.910000
286.060000,104.020000,277.990000,180.030000,265.010000,286.960000,232.320000,405.510000,184.520000,499.890000
286.100000,104.070000,277.990000,180.060000,265.030000,286.950000,232.500000,405.080000,184.800000,499.800000
286.100000,104.000000,277.990000,180.030000,265.030000,286.950000,232.590000,405.070000,184.800000,499.800000
286.090000,104.000000,277.980000,180.020000,265.030000,286.950000,232.610000,405.070000,184.820000,499.800000
286.070000,104.020000,277.980000,180.040000,265.030000,286.950000,232.630000,405.060000,184.850000,499.800000
286.110000,104.010000,277.970000,180.040000,265.030000,286.940000,232.650000,405.050000,184.860000,499.810000
286.090000,104.040000,277.990000,180.030000,265.030000,286.950000,232.650000,405.050000,184.870000,499.810000
286.100000,104.030000,277.990000,180.020000,265.040000,286.930000,232.670000,405.050000,184.900000,499.810000
286.080000,104.030000,278.000000,180.050000,265.040000,286.930000,232.690000,405.040000,184.910000,499.820000
286.070000,103.970000,278.000000,180.050000,265.040000,286.920000,232.710000,405.040000,184.930000,499.830000
