pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y
343.040000,234.950000,340.300000,319.190000,316.100000,388.780000,291.950000,469.210000,239.410000,555.160000,191.890000,633.940000
343.050000,234.970000,340.330000,319.200000,316.100000,388.840000,291.930000,469.240000,239.130000,555.190000,191.880000,633.960000
343.060000,234.960000,340.400000,319.180000,316.110000,388.860000,291.860000,469.290000,239.060000,555.160000,191.830000,633.980000
343.090000,234.950000,340.440000,319.190000,316.130000,388.900000,291.840000,469.330000,238.920000,555.190000,191.790000,633.980000
343.120000,234.930000,340.520000,319.160000,316.120000,388.950000,291.710000,469.420000,238.870000,555.200000,191.690000,634.020000
343.140000,234.930000,340.800000,319.240000,316.100000,388.990000,291.650000,469.550000,238.800000,555.220000,191.680000,634.020000
343.170000,234.920000,340.820000,319.260000,316.090000,389.030000,291.680000,469.670000,238.650000,555.290000,191.620000,634.020000
343.200000,234.920000,340.840000,319.240000,316.080000,389.110000,291.620000,469.770000,238.520000,555.300000,191.440000,634.000000
343.200000,234.920000,340.860000,319.240000,316.090000,389.130000,291.540000,469.780000,238.200000,555.400000,191.130000,634.010000
343.330000,234.920000,340.910000,319.210000,316.060000,389.310000,291.130000,469.790000,238.040000,555.400000,191.050000,634.020000
343.330000,234.920000,340.910000,319.210000,316.070000,389.310000,291.120000,469.790000,238.000000,555.420000,191.040000,634.030000
343.330000,234.920000,340.920000,319.210000,316.070000,389.320000,291.040000,469.830000,237.960000,555.420000,191.020000,634.020000
343.350000,234.920000,340.940000,319.200000,316.070000,389.340000,290.990000,469.860000,237.800000,555.470000,190.950000,634.040000
343.350000,234.920000,340.940000,319.200000,316.060000,389.360000,290.930000,469.920000,237.700000,555.510000,190.860000,634.030000
343.350000,234.920000,340.950000,319.200000,316.080000,389.450000,290.930000,469.960000,237.650000,555.540000,190.800000,634.050000
343.370000,234.920000,340.970000,319.200000,316.080000,389.550000,290.900000,470.040000,237.530000,555.630000,190.800000,634.050000
343.400000,234.930000,340.980000,319.200000,316.100000,389.610000,290.800000,470.050000,237.170000,555.760000,190.790000,634.060000
343.420000,234.930000,340.990000,319.210000,316.110000,389.660000,290.770000,470.070000,237.110000,555.740000,190.750000,634.070000
343.430000,234.930000,341.010000,319.220000,316.110000,389.690000,290.730000,470.100000,237.010000,555.750000,190.750000,634.060000
343.430000,234.920000,341.020000,319.220000,316.100000,389.740000,290.680000,470.140000,236.980000,555.790000,190.610000,634.100000
343.450000,234.920000,341.030000,319.230000,316.060000,389.820000,290.650000,470.190000,236.880000,555.840000,190.280000,634.090000
343.540000,235.020000,341.060000,319.330000,316.000000,389.960000,290.470000,470.330000,236.780000,555.850000,190.180000,634.160000
343.620000,235.040000,341.060000,319.330000,315.990000,389.960000,290.160000,470.240000,236.760000,555.850000,190.130000,634.140000
343.620000,235.040000,341.060000,319.330000,315.990000,389.950000,289.990000,470.340000,236.680000,555.890000,190.130000,634.140000
343.610000,235.030000,341.060000,319.330000,315.990000,389.950000,289.970000,470.360000,236.590000,555.880000,190.110000,634.150000
343.620000,235.030000,341.070000,319.330000,315.990000,389.970000,289.960000,470.360000,236.580000,555.900000,190.150000,634.130000
343.640000,235.030000,341.080000,319.330000,315.980000,389.980000,289.980000,470.410000,236.420000,556.000000,190.050000,634.160000
343.650000,235.030000,341.090000,319.310000,315.970000,390.020000,289.960000,470.410000,236.120000,556.060000,189.980000,634.190000
