503.097403,482.292208,625.123377,490.707792,744.344156,515.954545,874.785714,521.564935
502.84,482.22,624.89,491.06,743.98,515.99,875.05,521.86
502.74,482.03,624.83,490.87,744.05,515.4,875.09,520.9
502.64,482.24,624.81,490.97,744.06,515,875.12,520.65
502.53,482.17,624.79,490.87,744.02,514.4,874.92,519.81
502.02,482.11,624.75,490.88,743.97,514.4,874.76,519.33
502.04,482.1,624.77,490.89,743.93,514.4,874.54,519.2
502.12,482.1,624.87,490.87,743.85,514.38,873.88,519.05
502.21,482.09,624.95,490.84,743.69,514.25,873.49,518.9
502.25,482.17,625.03,490.9,743.62,514.49,872.9,519.09
502.17,482.23,624.93,490.97,742.94,514.62,872.02,519.29
502.14,482.28,624.9,491.04,742.35,515.06,871.26,519.74
502.14,482.33,624.87,491.11,742.23,515.25,870.65,520.19
502.13,482.3,624.84,491.09,742.13,515.33,870.57,520.8
502.11,482.31,624.78,491.09,742.03,515.43,870.21,520.9
502.1,482.34,624.81,491.15,742.06,516.06,870.03,521.06
502.09,482.34,624.67,491.18,742.01,516.69,869.78,521.22
502.07,482.35,624.63,491.23,741.93,516.82,869.57,521.65
502.04,482.41,624.51,491.31,741.77,516.94,868.99,522.15
502.05,482.36,624.27,491.2,741.75,516.93,868.63,522.62
502.03,482.38,624.16,491.22,741.66,516.99,868.46,522.76
502.06,482.4,624.18,491.29,741.64,517.08,868.35,522.89
502.04,482.38,624.11,491.25,741.55,517.1,868.18,522.92
502.04,482.37,624.14,491.31,741.03,517.07,868.08,523.23
502.02,482.34,624.11,491.34,740.97,517.15,868.01,523.5
502.03,482.31,624.12,491.35,740.96,517.15,868.04,523.97
502.03,482.31,624.12,491.44,740.98,517.24,867.96,524.12
502.04,482.32,624.21,492.04,740.99,517.32,867.9,524.32
502.04,482.28,624.35,492.58,740.98,517.32,868,524.89
502.07,482.28,624.41,492.62,741,517.33,867.98,524.95
502.1,482.23,624.41,492.62,741.02,517.31,867.97,524.95
502.1,482.24,624.42,492.64,741.03,517.3,867.97,524.97
502.13,482.2,624.43,492.63,741.06,517.29,867.97,524.99
502.13,482.19,624.41,492.59,741.06,517.25,867.96,524.99
502.14,482.17,624.42,492.59,741.07,517.24,867.96,524.99
502.15,482.15,624.44,492.55,741.09,517.24,867.97,525.02
502.17,482.14,624.43,492.51,741.08,517.2,867.96,524.98
502.2,482.13,624.33,491.96,741.1,517.2,867.97,524.98
502.25,482.14,624.42,491.96,741.14,517.22,868.03,525
502.25,482.11,624.41,491.9,741.12,517.13,868,524.95
502.26,482.08,624.43,491.87,741.13,517.09,868.02,524.92
502.33,482.08,624.51,491.87,741.19,517.09,868.04,524.94
502.41,482.07,624.83,491.88,741.24,517.07,868.04,524.9
502.43,482.04,624.83,491.84,741.26,517.06,868.07,524.89
502.45,482.06,624.86,491.86,741.25,517.06,868.09,524.9
502.5,482,624.89,491.78,741.29,517.02,868.15,524.87
