pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
293.820000,700.050000,314.990000,627.530000,323.010000,548.030000
293.830000,700.060000,314.990000,627.540000,322.540000,548.030000
293.830000,700.060000,314.980000,627.550000,322.600000,548.040000
293.750000,700.070000,314.980000,627.600000,322.570000,548.020000
293.720000,700.140000,314.940000,627.610000,322.570000,548.020000
293.720000,700.190000,314.910000,627.770000,322.570000,548.020000
293.600000,700.250000,314.850000,627.800000,322.390000,547.990000
293.560000,700.270000,314.830000,627.780000,322.730000,548.300000
293.510000,700.260000,314.810000,627.780000,322.500000,548.280000
293.370000,700.250000,314.750000,627.790000,322.440000,548.070000
293.340000,700.270000,314.730000,627.790000,322.320000,548.060000
293.280000,700.270000,314.670000,627.810000,322.260000,548.050000
293.230000,700.260000,314.570000,627.800000,322.240000,548.360000
293.190000,700.280000,314.510000,627.790000,322.220000,548.630000
293.060000,700.240000,314.470000,627.790000,322.220000,548.630000
293.010000,700.280000,314.170000,627.860000,322.190000,548.600000
292.990000,700.280000,314.160000,627.860000,322.020000,548.250000
292.940000,700.310000,314.160000,627.870000,322.020000,548.060000
292.890000,700.340000,314.100000,627.830000,321.940000,548.060000
292.870000,700.390000,314.110000,627.840000,321.790000,548.410000
292.880000,700.350000,314.110000,627.850000,322.050000,548.320000
292.830000,700.350000,314.010000,627.910000,322.100000,548.120000
292.790000,700.350000,314.000000,627.900000,322.100000,548.120000
292.740000,700.370000,313.960000,627.950000,322.060000,548.020000
292.690000,700.390000,313.940000,627.960000,322.060000,548.020000
292.660000,700.420000,313.880000,627.960000,322.060000,548.020000
292.640000,700.420000,313.880000,627.930000,322.040000,548.030000
292.620000,700.420000,313.850000,627.910000,322.030000,548.030000
292.560000,700.410000,313.770000,627.930000,321.770000,548.300000
292.500000,700.430000,313.760000,627.940000,321.820000,548.610000
292.320000,700.460000,313.730000,628.050000,321.610000,548.270000
292.320000,700.480000,313.710000,628.050000,321.540000,547.890000
292.330000,700.620000,313.700000,628.050000,321.600000,548.170000
292.310000,700.640000,313.690000,628.040000,321.630000,548.150000
292.310000,700.650000,313.630000,628.020000,321.630000,548.160000
292.290000,700.640000,313.580000,628.020000,321.630000,548.160000
292.220000,700.670000,313.560000,628.020000,321.280000,548.210000
292.150000,700.680000,313.470000,628.050000,321.260000,548.130000
292.020000,700.630000,313.390000,628.040000,321.260000,548.130000
292.020000,700.630000,313.390000,628.030000,321.260000,548.130000
292.020000,700.640000,313.280000,628.000000,321.260000,548.130000
292.010000,700.640000,313.240000,628.020000,321.120000,548.100000
291.960000,700.690000,313.130000,628.100000,321.140000,548.260000
291.960000,700.700000,313.130000,628.090000,321.030000,548.090000
291.960000,700.720000,313.120000,628.070000,321.340000,548.170000
291.960000,700.780000,313.120000,628.080000,321.120000,548.380000
291.940000,700.750000,313.100000,628.080000,321.090000,548.690000
291.920000,700.770000,313.100000,628.080000,321.090000,548.690000
291.890000,700.750000,313.060000,628.080000,321.060000,548.680000
291.860000,700.760000,313.040000,628.090000,321.080000,548.320000
291.830000,700.790000,312.970000,628.140000,320.920000,548.500000
291.810000,700.780000,312.960000,628.140000,320.950000,548.800000
291.790000,700.770000,312.920000,628.120000,320.890000,548.700000
291.730000,700.770000,312.910000,628.110000,320.880000,548.660000
291.560000,700.760000,312.810000,628.110000,320.900000,548.720000
291.490000,700.740000,312.820000,628.120000,320.780000,548.580000
291.500000,700.740000,312.820000,628.130000,320.800000,548.220000
291.490000,700.730000,312.790000,628.110000,320.770000,548.250000
291.410000,700.710000,312.770000,628.120000,320.780000,548.120000
291.380000,700.710000,312.730000,628.100000,320.840000,548.130000
291.350000,700.700000,312.700000,628.130000,320.840000,548.180000
291.290000,700.690000,312.540000,628.110000,320.840000,548.180000
291.150000,700.760000,312.530000,628.130000,320.840000,548.180000
291.110000,700.740000,312.430000,628.100000,320.860000,548.220000
291.110000,700.710000,312.380000,628.080000,320.840000,548.250000
291.080000,700.710000,312.300000,628.050000,320.800000,548.230000
291.010000,700.720000,312.250000,628.110000,320.380000,548.450000
291.020000,700.740000,312.260000,628.140000,320.270000,548.290000
291.010000,700.730000,312.260000,628.130000,320.480000,548.180000
290.970000,700.730000,312.250000,628.130000,320.390000,548.170000
290.960000,700.720000,312.180000,628.100000,320.140000,548.430000
290.970000,700.730000,312.160000,628.100000,320.440000,548.390000
290.930000,700.740000,312.100000,628.080000,320.310000,548.330000
290.890000,700.750000,311.990000,628.110000,320.190000,548.280000
290.870000,700.750000,311.960000,628.090000,320.100000,548.300000
290.790000,700.740000,311.910000,628.110000,320.110000,548.300000
290.780000,700.710000,311.900000,628.100000,320.040000,548.400000
290.760000,700.740000,311.890000,628.100000,320.080000,548.350000
290.680000,700.700000,311.920000,628.090000,319.820000,548.360000
290.700000,700.700000,311.920000,628.080000,319.790000,548.630000
290.690000,700.690000,311.910000,628.080000,319.760000,548.720000
290.630000,700.690000,311.890000,628.080000,319.640000,548.650000
290.620000,700.700000,311.880000,628.080000,319.640000,548.450000
290.580000,700.670000,311.870000,628.090000,319.740000,548.190000
290.420000,700.710000,311.810000,628.050000,319.640000,548.340000
290.330000,700.650000,311.650000,628.060000,319.650000,548.370000
290.320000,700.600000,311.650000,628.070000,319.640000,548.160000
290.290000,700.590000,311.570000,628.000000,319.620000,548.300000
290.280000,700.560000,311.500000,627.970000,319.590000,548.350000
290.240000,700.520000,311.420000,627.940000,319.410000,548.360000
290.090000,700.260000,311.330000,627.890000,319.320000,548.320000
290.090000,700.260000,311.330000,627.890000,319.430000,548.640000
