390.1,258,186.11,576.03,232.98,491.99,274,408,305.08,323.19
390.09,258.01,186.1,576.04,233.05,491.96,274.02,408.07,305.03,323.1
390.07,258.01,186.09,576.02,233.01,492.03,273.95,407.98,305.07,323.09
390.06,258.01,186.06,575.97,233,492.02,273.99,407.98,305.08,323.03
390.03,258.01,186.03,575.97,232.93,491.96,273.98,408,305.08,323.14
390.02,258.01,186,575.96,232.9,491.96,273.97,407.96,304.99,323.06
389.98,258.01,185.91,575.91,232.86,491.97,274.01,408.12,305.04,323.01
389.95,258.01,185.91,575.88,232.83,491.94,274,408.15,305.12,323.15
389.95,258.01,185.83,575.89,232.74,491.95,273.89,408.16,305.07,323.17
389.93,258,185.82,575.9,232.75,491.99,273.99,408.17,305.05,323.1
389.92,258,185.82,575.86,232.72,491.95,273.93,408.14,304.97,323.14
389.91,258.01,185.8,575.87,232.76,491.99,273.9,408.2,305.08,323.11
389.9,258.01,185.82,575.86,232.71,492.02,273.85,408.2,305.09,323.25
389.91,258.01,185.73,575.94,232.7,492,273.81,408.12,305.07,323.15
389.92,258.01,185.78,575.92,232.68,492.02,273.85,408.16,305.05,323.18
389.94,258.01,185.82,575.97,232.79,492,273.8,408.07,305.09,323.23
389.94,258.01,185.87,575.96,232.75,492,273.76,408,304.94,323.16
389.96,258,185.94,575.99,232.88,492.04,273.9,408.04,305.05,323.15
389.97,258,185.96,576.05,232.9,492,273.93,407.99,305.13,323.15
389.99,257.99,186.01,576.02,233,491.98,273.87,407.94,305.1,323.06
390,257.98,186.18,576.06,233.07,491.95,274,408.02,305.11,322.95
390.03,257.99,186.22,576.06,233.1,491.94,274.02,407.89,305.03,322.94
390.04,257.99,186.27,576.09,233.15,491.87,274.09,407.88,305.12,322.98
390.05,258,186.3,576.1,233.2,491.86,274.09,407.75,305.17,322.97
390.05,258,186.48,576.1,233.23,491.85,274.17,407.82,305.2,322.9
390.06,257.99,187.11,576.05,233.3,491.76,274.19,407.76,305.02,322.76
390.06,258,187.88,576.04,233.33,491.8,274.25,407.75,305.02,322.79
390.06,258,188.32,576.02,233.39,491.78,274.35,407.79,305.17,322.63
390.07,258,188.59,575.99,233.42,491.81,274.33,407.7,305.2,322.64
390.06,258.01,188.59,576,233.52,491.81,274.27,407.74,305.21,322.8
390.06,258,188.6,575.99,234.08,491.89,274.25,407.63,305.22,322.7
390.05,257.99,188.59,575.98,234.79,492,274.31,407.74,305.23,322.66
390.05,258,188.56,575.96,234.81,491.94,274.23,407.7,305.19,322.56
390.04,258,188.47,575.97,234.88,491.9,274.21,407.58,305.02,322.26
390.02,258,187.92,575.95,234.8,491.93,274.05,407.11,305.04,322.15
390.01,258,187.19,576.01,234.81,491.92,274.13,407.2,304.94,322.11
389.99,257.99,187.23,575.98,234.84,491.87,274.1,407.15,305.03,322.18
389.98,257.99,187.2,575.94,234.89,491.82,274.18,407.03,305.08,322.18
389.96,257.99,187.14,575.92,234.75,491.81,274.16,406.96,305.02,322.04
389.96,258,187.17,575.97,234.75,491.79,274.11,406.97,305,322
389.96,257.99,187.15,575.95,234.81,491.77,274.12,407,304.98,322.02
389.96,257.99,187.14,575.95,234.85,491.81,274.14,406.98,304.99,321.97
389.96,257.99,187.18,575.94,234.9,491.87,274.11,406.91,305.14,321.92
389.97,257.99,187.21,575.94,234.88,491.83,274.19,406.95,305.09,321.97
389.98,258,187.2,576,234.84,491.81,274.18,406.95,305.07,321.96
389.99,258,187.22,576.01,234.87,491.83,274.15,406.93,305.07,322
390,258.01,187.2,576.01,234.83,491.81,274.26,406.98,305.1,322.05
390.01,258,187.22,576.02,234.85,491.81,274.26,406.97,305.08,322.04
390.03,258,187.19,576.05,234.86,491.82,274.33,406.89,305.02,322.06
390.04,258.01,187.24,576.13,234.92,491.89,274.22,406.97,305.07,322.03
390.05,258,187.22,576.1,234.85,491.89,274.18,407.05,305.06,322.13
390.07,258,187.2,576.12,234.88,491.9,274.13,407.02,305.11,322.17
390.11,258.01,187.18,576.21,234.92,491.96,274.2,407,305.12,321.99
390.13,258.01,187.19,576.27,234.87,492.02,274.23,407.02,305.13,322.05
390.14,258.01,187.13,576.25,234.83,492,274.25,406.87,305.12,322.09
390.15,258.01,187.13,576.2,234.86,492,274.15,407.05,305.03,322.09
390.15,258.01,187.08,576.2,234.86,492.02,274.19,406.97,305.16,322.14
390.14,258.01,187.04,576.18,234.84,492.09,274.19,407.09,305.11,322.05
390.12,258,187,576.14,234.78,492.16,274.31,407.22,305.09,322.15
390.09,258,186.93,576.08,234.71,492.05,274.06,407.08,305.11,322.09
390.06,258,186.9,575.99,234.44,492.06,274.05,407.1,305.09,322.05
390.04,258,186.82,575.99,233.83,491.95,274.03,407.21,304.99,322.1
390.01,258,186.64,576,233.03,491.85,274.04,407.35,305.04,322.18
389.98,257.99,185.92,576.01,232.26,491.86,273.96,407.34,305.05,322.28
389.95,257.99,185.17,576.06,231.47,491.69,273.97,407.35,305.02,322.19
389.93,258,184.52,576.12,231.51,491.74,273.86,407.4,304.89,322.19
389.92,258,184.51,576.13,231.61,491.82,273.88,407.5,304.98,322.23
389.92,258,184.51,576.15,232.16,491.87,274.02,407.91,304.95,322.17
389.94,258,184.49,576.14,232.87,492.03,274.02,407.96,304.9,322.35
389.95,258,184.46,576.15,233.41,492.09,274.04,407.94,304.99,322.43
389.96,258.01,184.53,576.25,233.64,492.09,274.06,407.98,305.17,322.9
389.98,258,185.26,576.2,233.62,492.13,274.06,407.98,305.2,322.84
390,257.99,185.99,576.19,233.68,492.07,274.15,407.92,305.1,322.88
390.03,258,186.68,576.11,233.7,492.1,274.13,407.87,305.17,322.91
390.06,257.99,186.79,576.15,233.81,492.09,274.18,407.81,305.12,322.77
390.07,257.99,186.84,576.16,233.88,492.06,274.14,407.81,305.22,322.66
390.09,257.99,186.91,576.17,233.9,492.02,274.2,407.82,305.23,322.58
390.11,258,187,576.2,233.98,491.99,274.25,407.72,305.11,322.07
390.12,258,187,576.22,233.98,492.02,274.25,407.67,305.14,322.16
390.13,258.01,187.05,576.23,233.98,492.02,274.33,407.75,305.13,322.12
390.14,258.01,187.04,576.2,234.06,492.08,274.32,407.64,305.08,322.11
390.15,258.01,187.05,576.23,234.06,492.08,274.39,407.56,305.1,322.03
390.14,258,187.08,576.2,234.12,491.99,274.17,407.08,305.14,322.06
390.13,258.01,187.1,576.17,234.03,492.04,274.12,407.11,305.23,322.04
390.11,258.01,186.98,576.12,233.98,492.05,274.21,407.2,305.14,322.08
390.07,258.01,186.93,576.07,233.9,492.02,274.09,407.19,305.11,322.14
390.02,258,186.78,576.06,233.8,492.11,274.06,407.29,305.03,322.2
389.98,258,186.69,576.01,233.59,492.09,273.98,407.33,305.05,322.25
389.92,258,186.58,575.98,232.92,491.96,273.94,407.45,305.04,322.23
389.89,258,185.9,575.97,232.16,491.81,273.94,407.92,304.92,322.29
389.88,258.01,185.15,576.1,231.46,491.8,274.03,408.01,304.97,322.39
389.87,258.01,184.61,576.12,231.43,491.91,274.02,408.01,305,322.43
389.87,258,184.42,576.09,231.46,491.88,273.98,407.97,304.96,322.53
389.87,258,184.38,576.11,231.47,491.83,273.98,408.02,305.16,322.93
389.87,257.99,184.41,576.16,231.45,491.84,273.99,408.06,305.17,323.01
389.89,258,184.44,576.18,231.51,491.92,273.87,407.99,305.15,322.96
389.9,257.99,184.47,576.23,232.16,491.95,273.92,407.93,305.22,322.86
389.93,257.99,184.58,576.27,232.93,492.13,273.99,407.87,305.16,322.92
389.96,257.99,185.24,576.23,233.69,492.17,274,407.93,305.14,322.85
389.98,258,186,576.23,233.62,492.07,274.16,407.84,305.18,322.84
390,258,186.77,576.18,233.8,492.16,274.15,407.8,305.26,322.73
390.03,258,187.27,576.21,233.89,492.13,274.17,407.81,305.29,322.66
390.04,258.01,187.38,576.25,233.86,492.22,274.31,407.78,305.23,322.68
390.01,258,187.3,576.17,233.88,492.18,274.24,407.76,305.14,322.61
389.98,257.99,186.71,576.17,233.77,492.18,274.16,407.75,305.24,322.68
389.96,258,185.99,576.19,233.72,492.2,274.22,407.86,305.17,322.54
389.93,258.01,185.24,576.18,233.7,492.18,274.18,407.89,305.05,322.21
389.91,258,185.15,576.16,233.55,492.12,274.14,407.94,305.07,322.22
389.88,258,185.08,576.12,232.91,492.04,274.1,407.94,305,322.3
389.84,258,185.04,576.09,232.14,491.95,274.08,407.98,304.92,322.29
389.82,258,184.99,576.11,231.5,491.93,274.09,408.01,305.05,322.4
389.82,258,184.98,576.1,231.42,491.91,274.06,408.01,304.95,322.45
389.82,258,184.97,576.08,231.39,491.9,274,407.97,305.09,322.9
389.82,257.99,184.96,576.13,231.47,491.98,274.04,407.97,305.1,322.67
389.84,257.99,184.98,576.13,232.2,492.08,274.1,407.95,305.18,322.72
389.86,257.99,185.01,576.18,232.85,492.12,274.09,407.96,305.17,322.8
389.89,257.99,185.05,576.25,232.9,492.12,274.09,407.86,305.02,322.69
389.92,257.98,185.1,576.28,232.95,492.11,274.07,407.86,305.06,322.69
389.95,257.99,185.15,576.31,233.01,492.11,274.09,407.7,305.08,322.62
389.98,257.99,185.17,576.42,233.07,492.15,274.26,407.76,305.04,322.4
390.01,257.99,185.16,577.05,233.14,492.17,274.23,407.71,305.01,322.09
390.04,257.99,185.13,577.84,233.15,492.12,274.27,407.7,305.04,322.1
390.06,257.99,185.09,578.58,233.22,492.15,274.26,407.63,305.15,322.03
390.08,258,185.17,578.64,233.26,492.13,274.27,407.69,305.12,322
390.1,258.01,185.14,578.65,233.3,492.15,274.22,407.74,305.11,322.07
390.1,258,185.19,578.72,233.3,492.15,274.4,407.64,305.04,322.05
390.11,258,185.18,578.72,233.35,492.17,275.16,407.82,305.03,322.08
390.12,258,185.2,578.68,233.43,492.19,275.8,408.06,305.1,322.07
390.13,258,185.22,578.68,234.03,492.4,275.91,408.07,305.18,322.05
390.14,258,185.28,578.64,234.85,492.97,275.91,408.04,305.13,322.01
390.14,258,185.23,578.69,235.44,492.99,275.82,408,305.17,322.01
390.14,258.01,185.22,578.72,235.41,493,275.84,408.05,305.07,321.93
390.14,258,185.22,578.69,235.34,493.02,275.91,408.09,305.11,321.98
390.14,258,185.26,578.64,234.74,492.93,275.88,408.13,305.25,322.02
390.14,258.01,185.28,578.66,234.02,492.86,275.88,408.11,305.09,321.99
390.14,258,185.23,578.67,233.38,492.76,275.77,408.1,305.04,322.03
390.13,258.01,185.21,578.73,233.3,492.72,275.8,408.08,305.05,322.05
390.12,258.01,185.22,578.68,233.32,492.87,275.85,408.07,305.28,321.98
390.11,258.01,185.16,578.65,233.29,492.87,275.78,408.04,305.22,321.92
390.09,258.01,185.05,578.63,233.23,492.78,275.72,408.16,305.04,321.97
390.06,258.02,185.01,578.51,233.17,492.8,275.69,408.13,305.07,322.04
390.04,258.01,185.05,577.82,233.13,492.72,275.76,408.18,305.09,322.07
390.02,258.01,185.01,577.04,233.03,492.76,275.73,408.1,305.1,322.23
389.99,258.01,185.07,576.31,233.02,492.79,275.69,408.35,305.06,322.17
389.98,258.01,185.08,576.31,232.99,492.72,275.83,408.89,305,322.21
389.97,258,185.02,576.3,233.04,492.78,275.85,408.86,305.06,322.25
389.96,258,185.03,576.32,233.02,492.83,275.8,408.82,304.97,322.15
389.96,258,185.05,576.39,232.98,492.88,275.83,408.87,304.86,322.04
389.96,258,185.06,576.35,233.05,492.81,275.86,408.88,305.04,322.15
389.97,258,185.04,576.39,233.01,492.87,275.87,408.85,305.04,322.2
389.98,257.99,185.03,576.52,233.07,492.85,275.91,408.84,305.01,322.15
389.99,258,185.03,577.1,233.1,492.84,275.85,408.75,305.13,322.11
390,257.99,185.03,577.91,233.07,492.78,275.9,408.78,305.09,322.15
390.02,258,185,578.64,233.09,492.75,275.9,408.84,305.02,322.09
390.03,258,185.04,578.65,233.17,492.85,275.88,408.67,305.1,322.2
390.03,258,185.06,578.71,233.25,492.86,275.96,408.72,305.15,322.02
390.04,258,185.06,578.63,233.21,492.88,275.96,408.63,305.11,322.02
390.04,258.01,185.07,578.68,233.29,492.88,275.97,408.57,305.13,322.07
390.04,258,185.08,578.65,233.25,492.9,275.98,408.59,305.15,322.04
390.04,258.01,185.06,578.61,233.22,492.88,276.01,408.6,305.11,321.95
390.02,258,184.97,578.59,233.19,492.86,276,408.76,305.08,322.08
389.98,258.01,184.92,578.59,233.11,492.87,275.99,408.79,305.12,322.03
389.94,258,184.93,578.37,233.04,492.89,275.85,408.79,305.04,322.05
389.92,258,184.97,577.68,232.99,492.89,275.93,408.85,305.09,322.1
389.9,258.01,184.94,576.97,232.94,492.88,275.83,408.83,305.01,322.13
389.87,258,184.92,576.32,232.92,492.93,275.8,408.9,305.04,322.2
389.87,258.01,184.91,576.28,232.88,492.91,275.85,408.98,305.02,322.08
389.88,258,184.9,576.32,232.9,492.91,275.83,409,305.05,322.19
389.88,258,184.9,576.34,232.87,492.96,275.78,408.88,305.07,322.18
389.88,258,184.87,576.33,232.92,492.96,275.83,408.91,305.03,322.17
389.9,258,184.88,576.38,232.96,492.96,275.88,409.02,305.01,322.17
389.93,258,184.92,576.38,232.96,492.92,275.83,408.84,305.07,322.13
389.95,258,184.97,576.6,233.05,492.98,275.8,408.74,305.12,322.18
389.98,258,184.96,577.28,233.07,492.93,275.84,408.66,305.11,322.14
390.01,258,184.99,577.94,233.15,492.98,275.84,408.71,305.12,322.02
390.03,258,185.01,578.73,233.17,492.98,275.94,408.72,305.04,322.02
390.05,257.99,185.01,578.7,233.21,492.93,275.94,408.74,305.12,322.01
390.07,258.01,185.09,578.76,233.29,492.96,275.95,408.59,305.1,321.92
390.08,258,185.14,578.77,233.35,492.92,275.87,408.1,305.13,321.93
390.11,258,185.15,578.79,233.34,492.91,275.87,408.03,305.08,321.78
390.12,258,185.16,578.82,233.36,492.89,275.88,408,305.09,321.85
390.12,258.01,185.12,578.88,233.41,492.91,275.9,407.99,305.09,321.86
390.12,258.01,185.14,578.84,233.43,492.95,275.94,407.94,305.25,321.93
390.13,258.01,185.18,578.86,233.51,492.95,275.95,407.96,305.22,321.92
390.14,258,185.15,578.87,234.12,493.05,275.96,407.92,305.17,321.88
390.14,258,185.19,578.88,234.76,493.05,275.92,407.92,305.17,321.82
390.14,258,185.19,578.9,234.81,493.13,275.93,407.87,305.1,321.74
390.13,258.01,185.17,578.92,234.88,493.11,276,407.95,305.21,321.81
390.14,258,185.19,578.94,234.82,493.17,275.97,408.02,305.22,321.92
390.13,258,185.2,578.9,234.8,493.16,275.94,407.97,305.11,321.86
390.11,258,185.15,578.9,234.86,493.19,275.85,407.98,305.18,321.89
390.08,258,185.04,578.8,234.68,493.21,275.91,407.97,305.16,321.92
390.04,258,184.95,578.74,234.56,493.24,275.94,408.07,305.2,321.94
390.01,258,184.87,578.64,233.87,493.12,275.93,408.04,305.17,321.93
389.99,258,184.79,578.62,233.07,493.06,275.85,408.11,305.09,321.83
389.93,258,184.66,578.49,232.28,492.97,275.8,408.26,305.05,321.91
389.88,258,184.63,577.76,231.71,492.89,275.65,408.4,305.03,321.95
389.85,258,184.76,577.09,231.61,492.86,275.78,408.81,305.15,322.01
389.84,258,184.75,576.39,231.55,492.87,275.9,408.88,305.08,322.03
389.84,258,184.72,576.43,231.45,492.88,275.88,408.99,305.13,322.09
389.83,258,184.78,576.44,231.51,492.9,275.88,408.95,305.1,321.95
389.83,258,184.75,576.46,232.14,492.99,275.91,408.97,304.98,322.08
389.86,258,184.69,576.64,232.82,493.09,275.95,408.94,305,322.1
389.87,257.99,184.72,577.23,232.89,493.16,275.86,408.87,305.11,322.02
389.89,257.99,184.73,578.04,232.92,493.18,275.89,408.83,305.22,322.21
389.92,257.99,184.75,578.82,232.97,493.21,275.84,408.64,305.18,322.02
389.95,257.99,184.69,579.35,233.05,493.24,275.76,408.18,305.21,322.02
389.98,258,184.82,579.47,233.08,493.14,275.84,408.14,305.24,322.02
390.01,257.98,184.86,579.62,233.11,493.25,275.89,408.09,305.22,322.05
390.03,257.99,184.86,579.56,233.16,493.21,275.88,408.11,305.25,321.95
390.05,258,184.9,579.65,233.16,493.19,275.86,408.09,305.24,321.96
390.05,257.99,184.76,579.67,233.17,493.24,275.89,408.08,305.17,322.03
390.03,258,184.63,579.61,233.11,493.33,275.9,408.31,305.13,321.94
390,258,184.37,579.43,232.91,493.37,275.8,408.29,305.13,322.09
389.96,257.99,183.78,578.8,232.77,493.47,275.58,408.47,305.11,322.14
389.92,258,182.9,578.09,232.68,493.99,274.94,408.88,305.02,322.39
389.87,258.01,182.23,577.53,232.22,493.97,274.24,408.69,305.22,322.86
389.86,257.99,182.14,577.6,231.77,494.03,274.08,408.69,305.14,322.91
389.86,258,182.11,578.16,231.1,493.9,274.08,408.75,305.15,323.01
389.87,257.99,182.07,578.91,230.47,493.87,274.04,408.71,305.19,322.91
389.89,258,182.03,579.67,230.5,493.89,274.04,408.58,305.18,322.88
389.92,257.99,182.05,579.66,230.7,493.85,273.98,408.22,305.09,322.84
389.95,257.99,182.11,579.77,231.3,493.99,274.05,408.14,305.13,322.87
389.98,257.99,182.18,579.86,232.03,494.05,274,408.14,305.2,322.93
390.03,258,182.25,579.89,232.76,494.13,274.01,408.12,305.15,322.94
390.06,258,182.32,579.88,232.85,494.1,274.02,408.1,305.23,322.86
390.1,258,182.41,579.91,232.94,494.11,274.16,408.05,305.21,322.87
390.13,258,182.4,580,233.01,494.15,274.1,408.05,305.1,322.76
390.15,258,182.41,579.99,233.04,494.21,274.17,408.04,305.27,322.66
390.15,258,182.44,580,233.01,494.13,274.22,408.03,305.17,322.59
390.17,258,182.46,580.02,233.09,494.2,274.18,408.03,305.16,322.67
390.19,258,182.62,580.04,233.1,494.22,274.16,407.97,305.17,322.62
390.21,258,183.28,580,233.12,494.18,274.09,407.9,305.19,322.62
390.22,258,183.98,579.95,233.14,494.26,274.13,407.9,305.17,322.71
390.23,258,184.68,579.93,233.17,494.25,274.12,407.86,305.14,322.7
390.24,258,184.66,579.94,233.18,494.18,274.21,407.9,305.19,322.82
390.23,258,184.68,579.91,233.16,494.19,274.16,407.86,305.07,322.78
390.23,258,184.73,579.88,233.11,494.26,274.11,407.92,305.19,322.73
390.2,258,184.65,579.88,233.07,494.31,274.14,407.94,305.28,322.79
390.18,258,184.64,579.81,233.07,494.31,274.15,408.02,305.23,322.79
390.16,258.01,184.6,579.8,233,494.27,274.12,408.01,305.14,322.77
390.14,258.01,184.35,579.75,232.92,494.32,274.1,408.08,305.19,322.75
390.12,258,183.77,579.76,232.83,494.31,274.12,408.13,305.09,322.74
390.11,258.01,183.01,579.67,232.84,494.31,274.1,408.2,305.19,322.82
390.08,258.01,182.2,579.79,232.75,494.2,274.03,408.2,305.04,322.85
390.06,258,181.48,579.84,232.65,494.2,273.97,408.24,305.1,322.89
390.05,258,181.53,579.85,232.55,494.14,274.02,408.21,305.13,323.02
390.04,258,181.47,579.88,231.94,494.05,273.95,408.11,305.13,323.01
390.05,258,181.47,579.9,231.21,494.04,274,408.09,305.14,323.09
390.05,258,181.44,579.94,231.31,494.11,273.97,408.15,305.14,322.96
390.06,258,181.67,579.91,231.29,494.06,273.98,408.19,305.13,322.96
390.06,258,182.28,579.87,231.35,494.05,274.01,408.15,305.17,322.98
390.09,258.01,183.02,579.83,231.54,494.04,274.02,408.12,305.23,322.9
390.1,258.01,183.77,579.81,232.11,494.18,274.05,408.09,305.04,322.8
390.11,258.01,184.41,579.82,232.87,494.33,274.1,408.06,305.13,322.87
390.12,258,184.41,579.84,233.64,494.39,274.11,408.1,305.19,322.82
390.13,258.01,184.59,579.88,233.7,494.34,274.09,408,305.18,322.81
390.15,258.01,184.67,579.88,233.74,494.34,274.14,408,305.3,322.84
390.16,258.02,184.68,579.92,233.73,494.33,274.18,408.04,305.16,322.82
390.18,258.01,184.75,579.88,233.78,494.37,274.21,408.01,305.25,322.79
390.17,258.01,184.69,579.89,233.88,494.4,274.26,407.92,305.21,322.66
390.17,258.01,184.8,579.89,233.9,494.27,274.35,407.94,305.15,322.55
390.18,258.01,184.82,579.88,233.81,494.3,274.24,407.96,305.07,322.25
390.15,258.01,184.75,579.88,233.87,494.36,274.25,408,305.11,322.21
390.15,258.01,184.75,579.84,233.79,494.35,274.23,407.98,305.14,322.24
390.13,258.01,184.69,579.81,233.67,494.18,274.3,408.02,305.13,322.33
390.1,258.02,184.55,579.67,233.69,494.22,274.3,408.02,305.05,322.31
390.07,258.01,183.79,579.68,233.49,494.24,274.08,408.14,305.07,322.44
390.05,258,183.01,579.71,232.83,494.22,274,408.11,305.2,322.88
390.02,258,182.27,579.79,232.1,494.14,274,408.12,305.19,322.84
390.02,258,182.25,579.79,231.32,494.07,273.99,408.12,305.26,322.89
390.01,258,182.19,579.78,231.31,494.05,273.99,408.24,305.14,322.84
390,258,182.2,579.79,231.26,494.04,273.99,408.24,305.26,322.94
390,258,182.17,579.76,231.32,494.09,274.02,408.19,305.25,322.96
390,258.01,182.22,579.89,231.41,494.03,274.07,408.21,305.12,322.79
390.01,258,182.28,579.87,231.42,493.97,274.08,408.16,305.21,322.88
390.03,258,182.35,579.88,231.57,494.1,274.02,408.22,305.24,322.86
390.05,258,182.42,579.96,232.21,494.29,274.01,408.06,305.18,322.78
390.06,258.01,182.38,579.99,232.88,494.36,274.08,408.07,305.29,322.82
390.07,258,182.41,580.01,233.68,494.4,274.07,408.04,305.22,322.76
390.08,258.01,182.53,580,233.63,494.43,274.14,408.02,305.17,322.52
390.09,258.01,183.22,579.96,233.76,494.39,274.08,407.92,305.11,322.25
390.1,258,183.95,579.92,233.78,494.34,274.12,408.01,305.02,322.27
390.1,258.01,184.74,579.89,233.87,494.34,274.26,408.03,305,322.12
390.1,258.01,185.11,579.89,233.88,494.34,274.31,408.04,305.09,322.05
390.09,258.01,185.26,579.92,233.88,494.31,274.27,407.98,305.17,322.1
390.08,258.01,184.77,579.94,233.96,494.34,274.29,407.88,305.08,322.18
390.05,258.01,184.06,579.97,233.95,494.35,274.26,407.86,305.22,322.12
390.03,258.02,183.39,580.04,233.95,494.37,274.35,407.93,305.16,322.1
390,258.02,183.38,580.03,233.92,494.37,274.26,407.9,305.11,322.03
