pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
1015.680000,272.140000,1392.550000,305.170000,NaN,NaN
1015.860000,272.210000,1391.670000,305.590000,NaN,NaN
1015.990000,272.760000,1390.800000,306.370000,NaN,NaN
1015.990000,273.140000,1389.890000,307.250000,NaN,NaN
1015.980000,273.880000,1389.140000,308.000000,NaN,NaN
1014.030000,274.250000,1388.290000,308.740000,NaN,NaN
1012.220000,275.330000,1387.770000,308.970000,NaN,NaN
1010.390000,274.000000,1387.610000,309.170000,NaN,NaN
1010.750000,275.400000,1387.520000,309.420000,NaN,NaN
1011.250000,275.930000,1387.490000,310.220000,NaN,NaN
1012.010000,275.840000,1387.260000,311.150000,NaN,NaN
1012.870000,276.110000,1387.190000,311.990000,NaN,NaN
1011.810000,276.060000,1386.980000,312.640000,NaN,NaN
1010.550000,276.300000,1386.980000,312.940000,NaN,NaN
1009.810000,276.010000,1386.890000,312.860000,NaN,NaN
1009.390000,272.800000,1386.900000,308.630000,NaN,NaN
1011.630000,269.590000,1387.030000,305.030000,NaN,NaN
1012.880000,263.640000,1387.450000,300.850000,NaN,NaN
1014.030000,259.280000,1389.400000,296.520000,NaN,NaN
1015.060000,256.120000,1390.950000,292.570000,NaN,NaN
1016.070000,252.060000,1392.730000,289.970000,NaN,NaN
1017.850000,249.930000,1393.750000,287.460000,NaN,NaN
1019.020000,250.020000,1394.870000,286.140000,NaN,NaN
1019.940000,248.950000,1395.880000,284.910000,NaN,NaN
1020.850000,247.910000,1396.880000,283.850000,NaN,NaN
1021.520000,247.150000,1397.840000,282.720000,NaN,NaN
1021.890000,245.670000,1399.000000,282.040000,NaN,NaN
1021.490000,246.310000,1399.910000,281.010000,NaN,NaN
1020.790000,246.270000,1400.920000,280.490000,NaN,NaN
1020.150000,245.890000,1401.850000,280.390000,NaN,NaN
1020.330000,244.380000,1402.590000,279.950000,NaN,NaN
1020.100000,242.270000,1403.110000,278.060000,NaN,NaN
1021.660000,240.100000,1404.010000,275.680000,NaN,NaN
1023.050000,239.620000,1405.020000,273.770000,NaN,NaN
1024.200000,240.470000,1405.910000,272.200000,NaN,NaN
1024.730000,246.150000,1406.890000,271.380000,NaN,NaN
1024.690000,250.020000,1407.800000,271.670000,NaN,NaN
1024.640000,253.910000,1408.600000,273.670000,NaN,NaN
1024.790000,257.410000,1408.540000,275.340000,NaN,NaN
1024.860000,258.560000,1408.680000,277.390000,NaN,NaN
1024.570000,260.810000,1408.710000,279.210000,NaN,NaN
1023.970000,262.380000,1408.680000,281.180000,NaN,NaN
1023.270000,263.870000,1408.710000,283.060000,NaN,NaN
1023.150000,264.380000,1408.580000,284.650000,NaN,NaN
1023.140000,265.490000,1407.730000,285.640000,NaN,NaN
1023.090000,266.200000,1406.780000,286.220000,NaN,NaN
1023.180000,265.280000,1405.960000,286.520000,NaN,NaN
1023.190000,266.240000,1404.980000,286.650000,NaN,NaN
1023.230000,266.750000,1404.140000,286.800000,NaN,NaN
1023.080000,267.280000,1403.120000,287.180000,NaN,NaN
1023.220000,267.900000,1402.180000,288.190000,NaN,NaN
1023.230000,268.310000,1401.170000,289.070000,NaN,NaN
1023.240000,267.510000,1400.120000,290.110000,NaN,NaN
1023.190000,268.800000,1399.120000,290.820000,NaN,NaN
1023.190000,268.870000,1398.790000,290.950000,NaN,NaN
1023.030000,269.030000,1398.830000,291.060000,NaN,NaN
1023.000000,269.130000,1399.070000,291.030000,NaN,NaN
1022.990000,269.120000,1399.160000,291.220000,NaN,NaN
1022.970000,269.320000,1399.060000,291.530000,NaN,NaN
1022.970000,269.200000,1399.040000,291.820000,NaN,NaN
1022.840000,269.730000,1398.930000,292.030000,NaN,NaN
1022.900000,270.160000,1398.850000,292.210000,NaN,NaN
1022.850000,270.610000,1398.730000,292.360000,NaN,NaN
1022.590000,270.940000,1398.540000,293.080000,NaN,NaN
1021.880000,270.570000,1397.630000,292.910000,NaN,NaN
1021.160000,269.870000,1396.990000,292.560000,NaN,NaN
1020.990000,269.760000,1396.610000,292.450000,NaN,NaN
1021.270000,270.240000,1397.030000,292.410000,NaN,NaN
1021.330000,270.690000,1397.270000,292.580000,NaN,NaN
1021.290000,270.800000,1398.000000,292.860000,NaN,NaN
1021.240000,271.010000,1398.930000,292.960000,NaN,NaN
1021.130000,271.020000,1398.810000,293.030000,NaN,NaN
1021.020000,271.130000,1398.160000,293.080000,NaN,NaN
1021.050000,271.240000,1397.660000,293.510000,NaN,NaN
1020.980000,271.490000,1396.930000,293.970000,NaN,NaN
1021.000000,271.370000,1396.320000,293.300000,NaN,NaN
1020.990000,271.190000,1396.400000,292.940000,NaN,NaN
1020.960000,271.080000,1396.300000,293.060000,NaN,NaN
1020.980000,271.040000,1396.470000,292.930000,NaN,NaN
1021.050000,271.010000,1397.160000,292.880000,NaN,NaN
1020.980000,271.190000,1397.760000,292.830000,NaN,NaN
1020.870000,271.000000,1397.530000,292.840000,NaN,NaN
1020.940000,270.900000,1397.020000,292.750000,NaN,NaN
1020.980000,270.860000,1397.030000,292.610000,NaN,NaN
1020.880000,270.930000,1397.150000,292.170000,NaN,NaN
1020.960000,270.960000,1397.110000,292.680000,NaN,NaN
1020.870000,271.010000,1397.000000,292.600000,NaN,NaN
1021.120000,270.710000,1397.050000,292.710000,NaN,NaN
1021.030000,270.200000,1397.040000,291.880000,NaN,NaN
1021.010000,269.980000,1397.070000,291.190000,NaN,NaN
1021.110000,269.850000,1397.210000,291.140000,NaN,NaN
1021.110000,269.640000,1397.480000,291.100000,NaN,NaN
1021.170000,269.220000,1398.260000,290.840000,NaN,NaN
1021.460000,269.160000,1399.100000,290.880000,NaN,NaN
1022.080000,269.230000,1399.980000,290.730000,NaN,NaN
1023.010000,269.150000,1399.440000,290.660000,NaN,NaN
1023.330000,268.920000,1399.030000,290.390000,NaN,NaN
1023.260000,268.860000,1398.870000,289.850000,NaN,NaN
1022.850000,268.860000,1398.970000,289.220000,NaN,NaN
1022.850000,268.820000,1398.890000,289.080000,NaN,NaN
1022.910000,268.900000,1398.970000,289.190000,NaN,NaN
1022.890000,269.000000,1398.800000,289.570000,NaN,NaN
1022.970000,269.060000,1398.990000,290.350000,NaN,NaN
1022.980000,269.180000,1398.830000,290.930000,NaN,NaN
1022.950000,269.160000,1398.970000,290.810000,NaN,NaN
1022.880000,269.190000,1399.140000,290.690000,NaN,NaN
1022.960000,269.080000,1399.050000,290.670000,NaN,NaN
1023.100000,269.030000,1399.090000,289.860000,NaN,NaN
1023.090000,268.940000,1399.190000,289.500000,NaN,NaN
1022.990000,268.850000,1399.140000,289.120000,NaN,NaN
1022.940000,268.800000,1399.130000,288.940000,NaN,NaN
1022.980000,268.680000,1399.130000,289.010000,NaN,NaN
1022.940000,268.600000,1399.130000,289.140000,NaN,NaN
1023.020000,268.440000,1399.150000,288.960000,NaN,NaN
1023.030000,268.400000,1399.140000,288.860000,NaN,NaN
1023.030000,268.150000,1399.220000,289.010000,NaN,NaN
1023.000000,267.870000,1399.060000,288.580000,NaN,NaN
1023.010000,267.800000,1399.180000,288.200000,NaN,NaN
1022.970000,267.750000,1399.250000,288.690000,NaN,NaN
1022.990000,267.840000,1399.100000,288.790000,NaN,NaN
1023.030000,267.720000,1399.170000,288.460000,NaN,NaN
1023.000000,267.720000,1399.110000,288.440000,NaN,NaN
1023.080000,267.800000,1399.200000,288.080000,NaN,NaN
1023.050000,267.610000,1399.230000,288.040000,NaN,NaN
1023.110000,267.750000,1399.270000,288.070000,NaN,NaN
1023.050000,267.610000,1399.230000,288.030000,NaN,NaN
1023.100000,267.620000,1399.020000,288.220000,NaN,NaN
1023.000000,267.610000,1398.980000,287.410000,NaN,NaN
1022.980000,267.660000,1399.190000,287.400000,NaN,NaN
1022.980000,267.440000,1399.190000,287.270000,NaN,NaN
1023.010000,267.200000,1399.100000,287.220000,NaN,NaN
1023.010000,267.410000,1399.210000,288.250000,NaN,NaN
1022.980000,267.440000,1398.920000,288.400000,NaN,NaN
1022.930000,267.190000,1399.090000,288.230000,NaN,NaN
1023.020000,267.260000,1399.120000,287.860000,NaN,NaN
1023.050000,267.170000,1399.230000,287.990000,NaN,NaN
1023.070000,267.060000,1399.130000,287.830000,NaN,NaN
1022.980000,267.220000,1399.100000,287.670000,NaN,NaN
1022.990000,267.190000,1399.130000,287.760000,NaN,NaN
1023.050000,267.190000,1399.030000,287.570000,NaN,NaN
1023.060000,267.100000,1398.960000,287.100000,NaN,NaN
1022.860000,267.250000,1399.040000,287.440000,NaN,NaN
1023.070000,267.200000,1398.900000,287.370000,NaN,NaN
1022.920000,267.390000,1399.030000,287.640000,NaN,NaN
1022.960000,267.440000,1399.130000,287.690000,NaN,NaN
1023.060000,267.600000,1399.100000,287.790000,NaN,NaN
1023.050000,267.520000,1399.230000,287.420000,NaN,NaN
1023.050000,267.300000,1399.040000,287.290000,NaN,NaN
1023.060000,267.470000,1399.000000,287.220000,NaN,NaN
1023.170000,267.480000,1399.210000,287.400000,NaN,NaN
1023.150000,267.600000,1399.260000,287.760000,NaN,NaN
1023.110000,267.630000,1399.070000,287.400000,NaN,NaN
1023.310000,267.750000,1399.080000,287.380000,NaN,NaN
1023.220000,268.090000,1399.380000,287.630000,NaN,NaN
1023.320000,267.490000,1400.120000,287.920000,NaN,NaN
1023.120000,267.330000,1400.960000,287.620000,NaN,NaN
1023.220000,267.550000,1401.110000,287.710000,NaN,NaN
1023.270000,267.800000,1400.650000,287.850000,NaN,NaN
1023.170000,268.050000,1400.310000,288.020000,NaN,NaN
1023.290000,267.950000,1400.130000,287.930000,NaN,NaN
1023.400000,268.020000,1400.190000,287.920000,NaN,NaN
1024.030000,268.100000,1400.080000,288.150000,NaN,NaN
1024.780000,267.800000,1400.280000,287.800000,NaN,NaN
1024.910000,268.030000,1400.020000,288.140000,NaN,NaN
1024.910000,268.290000,1400.250000,288.530000,NaN,NaN
1024.860000,268.370000,1400.340000,288.330000,NaN,NaN
1024.730000,268.050000,1400.170000,287.960000,NaN,NaN
1024.910000,267.950000,1400.680000,287.970000,NaN,NaN
1024.840000,268.620000,1401.130000,287.980000,NaN,NaN
1024.790000,268.780000,1401.620000,288.180000,NaN,NaN
1024.970000,268.920000,1401.720000,288.520000,NaN,NaN
1024.990000,268.930000,1401.670000,288.760000,NaN,NaN
1025.040000,268.830000,1401.670000,288.290000,NaN,NaN
1025.160000,268.950000,1401.890000,288.220000,NaN,NaN
1025.180000,268.900000,1402.130000,288.190000,NaN,NaN
1025.400000,269.030000,1401.960000,288.090000,NaN,NaN
1026.050000,269.230000,1401.980000,288.100000,NaN,NaN
1026.690000,270.090000,1401.950000,288.390000,NaN,NaN
1025.570000,271.180000,1401.440000,290.470000,NaN,NaN
1024.890000,271.550000,1401.120000,291.120000,NaN,NaN
1023.980000,272.120000,1400.930000,291.700000,NaN,NaN
1022.980000,272.340000,1400.780000,291.850000,NaN,NaN
1022.510000,272.820000,1400.470000,292.760000,NaN,NaN
1021.130000,273.250000,1399.300000,293.690000,NaN,NaN
1019.410000,273.550000,1397.970000,294.760000,NaN,NaN
1017.840000,274.210000,1396.910000,294.990000,NaN,NaN
1015.930000,274.640000,1395.830000,295.230000,NaN,NaN
1014.650000,274.880000,1394.910000,296.800000,NaN,NaN
1013.140000,275.060000,1393.580000,296.970000,NaN,NaN
1012.300000,275.070000,1392.240000,297.040000,NaN,NaN
1011.130000,275.350000,1391.120000,297.130000,NaN,NaN
1010.360000,275.870000,1390.180000,297.480000,NaN,NaN
1010.090000,276.190000,1389.210000,298.130000,NaN,NaN
1010.210000,276.630000,1388.230000,299.040000,NaN,NaN
1009.660000,276.740000,1387.310000,299.830000,NaN,NaN
1008.780000,276.860000,1386.250000,299.190000,NaN,NaN
1006.830000,276.790000,1385.920000,299.910000,NaN,NaN
1005.060000,277.030000,1385.320000,300.540000,NaN,NaN
1003.260000,277.610000,1385.080000,301.100000,NaN,NaN
1002.040000,278.720000,1384.960000,302.330000,NaN,NaN
1001.380000,279.020000,1384.910000,303.150000,NaN,NaN
1001.180000,279.080000,1384.870000,303.100000,NaN,NaN
1000.790000,279.380000,1385.110000,303.040000,NaN,NaN
999.980000,279.850000,1384.780000,305.160000,NaN,NaN
999.240000,279.820000,1384.830000,306.780000,NaN,NaN
998.430000,280.210000,1384.710000,307.230000,NaN,NaN
998.570000,280.480000,1384.760000,307.440000,NaN,NaN
998.910000,280.890000,1384.890000,307.930000,NaN,NaN
998.800000,280.930000,1384.670000,308.070000,NaN,NaN
997.390000,280.920000,1384.700000,308.080000,NaN,NaN
996.400000,280.970000,1384.740000,309.350000,NaN,NaN
995.120000,281.010000,1384.410000,310.080000,NaN,NaN
994.890000,281.120000,1383.690000,310.700000,NaN,NaN
994.310000,281.170000,1382.740000,310.680000,NaN,NaN
994.290000,281.220000,1381.680000,310.770000,NaN,NaN
992.780000,281.390000,1380.940000,310.830000,NaN,NaN
992.310000,281.470000,1380.290000,311.390000,NaN,NaN
992.120000,281.450000,1380.000000,310.900000,NaN,NaN
992.630000,281.350000,1379.870000,311.230000,NaN,NaN
993.140000,280.780000,1379.940000,311.060000,NaN,NaN
993.210000,279.830000,1380.090000,309.550000,NaN,NaN
993.300000,275.480000,1380.230000,306.560000,NaN,NaN
995.390000,268.910000,1379.850000,303.590000,NaN,NaN
998.880000,262.840000,1380.230000,300.470000,NaN,NaN
1002.090000,260.080000,1377.150000,307.030000,NaN,NaN
1005.060000,255.860000,1377.960000,304.410000,NaN,NaN
1007.240000,253.880000,1379.920000,302.020000,NaN,NaN
1009.140000,252.490000,1381.150000,300.590000,NaN,NaN
1009.290000,251.320000,1381.680000,299.920000,NaN,NaN
1009.990000,250.280000,1382.000000,299.420000,NaN,NaN
1010.860000,249.880000,1381.980000,298.870000,NaN,NaN
1010.830000,249.660000,1381.920000,298.800000,NaN,NaN
1010.720000,249.290000,1381.910000,298.600000,NaN,NaN
1010.920000,247.790000,1381.980000,297.190000,NaN,NaN
1011.300000,245.770000,1382.180000,294.840000,NaN,NaN
1012.440000,244.940000,1382.780000,292.590000,NaN,NaN
1013.340000,246.010000,1383.870000,290.860000,NaN,NaN
1014.450000,248.260000,1385.140000,290.860000,NaN,NaN
1016.210000,252.150000,1385.770000,292.450000,NaN,NaN
1017.640000,255.980000,1386.000000,294.330000,NaN,NaN
1018.730000,259.730000,1385.910000,296.390000,NaN,NaN
1019.580000,262.100000,1385.970000,297.960000,NaN,NaN
1019.630000,264.040000,1386.100000,299.270000,NaN,NaN
1019.590000,264.690000,1386.150000,299.990000,NaN,NaN
1019.700000,265.940000,1386.270000,300.580000,NaN,NaN
1019.190000,266.070000,1386.310000,300.840000,NaN,NaN
1017.610000,266.360000,1386.590000,301.320000,NaN,NaN
1016.810000,267.020000,1387.220000,301.900000,NaN,NaN
1016.620000,267.820000,1387.750000,301.990000,NaN,NaN
1016.530000,268.180000,1387.750000,302.240000,NaN,NaN
1016.540000,268.110000,1387.670000,302.440000,NaN,NaN
1017.140000,268.230000,1387.760000,302.770000,NaN,NaN
1017.980000,268.230000,1387.980000,302.880000,NaN,NaN
1018.960000,268.250000,1388.120000,302.770000,NaN,NaN
1019.140000,268.260000,1388.170000,302.980000,NaN,NaN
1019.030000,268.310000,1388.210000,302.960000,NaN,NaN
1018.950000,268.500000,1388.410000,303.370000,NaN,NaN
1018.990000,269.370000,1388.890000,303.600000,NaN,NaN
1018.950000,268.840000,1388.900000,303.610000,NaN,NaN
1018.770000,268.340000,1389.020000,303.430000,NaN,NaN
1018.790000,268.010000,1389.150000,303.010000,NaN,NaN
1018.870000,267.990000,1389.040000,303.090000,NaN,NaN
1018.860000,267.870000,1389.160000,302.740000,NaN,NaN
1018.970000,267.670000,1389.140000,302.280000,NaN,NaN
1018.890000,267.370000,1389.010000,302.580000,NaN,NaN
1018.820000,267.290000,1388.950000,302.860000,NaN,NaN
1018.710000,267.180000,1388.790000,302.540000,NaN,NaN
1018.850000,267.310000,1388.850000,302.230000,NaN,NaN
1018.620000,267.090000,1388.880000,302.010000,NaN,NaN
1017.790000,266.920000,1388.920000,301.970000,NaN,NaN
1016.980000,266.620000,1389.050000,301.920000,NaN,NaN
1016.240000,266.390000,1389.080000,302.060000,NaN,NaN
1015.190000,266.200000,1389.010000,302.020000,NaN,NaN
1014.940000,266.310000,1388.990000,301.950000,NaN,NaN
1015.280000,266.020000,1388.960000,301.910000,NaN,NaN
1015.170000,266.090000,1388.960000,302.020000,NaN,NaN
1015.060000,266.200000,1388.730000,301.830000,NaN,NaN
1015.020000,266.200000,1388.810000,301.780000,NaN,NaN
1015.090000,266.000000,1388.730000,301.790000,NaN,NaN
1015.140000,266.020000,1388.620000,301.700000,NaN,NaN
1015.140000,265.850000,1388.750000,301.430000,NaN,NaN
1015.020000,265.880000,1388.690000,300.900000,NaN,NaN
1015.080000,265.780000,1388.760000,300.620000,NaN,NaN
1014.950000,265.660000,1388.870000,300.510000,NaN,NaN
1014.980000,265.650000,1388.640000,300.730000,NaN,NaN
1014.960000,265.780000,1388.110000,301.010000,NaN,NaN
1015.070000,265.830000,1387.990000,300.980000,NaN,NaN
1015.050000,265.580000,1387.900000,300.880000,NaN,NaN
1015.060000,264.970000,1388.000000,301.020000,NaN,NaN
1015.040000,265.700000,1387.880000,301.170000,NaN,NaN
1014.990000,265.880000,1387.940000,301.090000,NaN,NaN
1015.120000,265.970000,1388.030000,301.220000,NaN,NaN
1015.220000,265.960000,1388.090000,301.110000,NaN,NaN
1015.120000,265.960000,1388.150000,301.200000,NaN,NaN
1014.990000,266.220000,1387.900000,301.450000,NaN,NaN
1014.980000,266.060000,1387.800000,301.630000,NaN,NaN
1014.950000,266.060000,1387.880000,301.840000,NaN,NaN
1014.880000,266.260000,1387.830000,301.930000,NaN,NaN
1014.720000,266.180000,1387.750000,301.780000,NaN,NaN
1014.870000,266.430000,1387.620000,301.990000,NaN,NaN
1015.090000,266.730000,1387.750000,301.970000,NaN,NaN
1015.060000,266.540000,1387.980000,302.000000,NaN,NaN
1015.010000,266.240000,1388.050000,301.820000,NaN,NaN
1015.050000,266.110000,1388.130000,301.950000,NaN,NaN
1015.110000,266.030000,1388.150000,301.740000,NaN,NaN
1015.060000,265.950000,1388.060000,301.610000,NaN,NaN
1015.020000,265.920000,1388.310000,301.460000,NaN,NaN
1015.140000,265.910000,1388.420000,301.290000,NaN,NaN
1015.000000,266.020000,1389.060000,301.200000,NaN,NaN
1015.060000,266.140000,1389.590000,301.420000,NaN,NaN
1015.080000,266.040000,1389.680000,301.380000,NaN,NaN
1015.410000,266.080000,1389.730000,300.940000,NaN,NaN
1016.510000,266.370000,1389.680000,301.270000,NaN,NaN
1017.050000,266.840000,1389.720000,301.290000,NaN,NaN
1018.060000,266.790000,1389.850000,301.220000,NaN,NaN
1018.920000,266.880000,1389.690000,301.520000,NaN,NaN
1019.380000,267.050000,1389.770000,301.410000,NaN,NaN
1019.500000,267.110000,1389.810000,301.350000,NaN,NaN
1019.160000,267.000000,1389.520000,301.010000,NaN,NaN
1017.050000,265.230000,1389.110000,301.170000,NaN,NaN
1015.030000,266.030000,1389.130000,301.130000,NaN,NaN
1013.330000,265.830000,1388.990000,300.830000,NaN,NaN
1013.070000,265.850000,1388.980000,300.850000,NaN,NaN
1014.890000,265.850000,1388.880000,300.910000,NaN,NaN
1015.710000,265.990000,1388.680000,300.880000,NaN,NaN
1016.820000,265.780000,1388.850000,300.810000,NaN,NaN
1017.150000,265.970000,1388.880000,300.760000,NaN,NaN
1017.360000,265.960000,1388.940000,300.830000,NaN,NaN
1017.210000,266.010000,1388.990000,300.800000,NaN,NaN
1016.920000,265.970000,1389.230000,300.880000,NaN,NaN
1016.920000,265.910000,1389.090000,300.790000,NaN,NaN
1017.000000,265.850000,1389.260000,300.470000,NaN,NaN
1016.940000,265.840000,1389.310000,300.230000,NaN,NaN
1017.030000,265.770000,1389.470000,300.050000,NaN,NaN
1016.990000,265.840000,1389.920000,300.120000,NaN,NaN
1017.050000,265.810000,1390.130000,300.210000,NaN,NaN
1016.970000,265.770000,1390.200000,299.960000,NaN,NaN
1017.010000,265.730000,1390.140000,300.150000,NaN,NaN
1017.030000,265.630000,1390.170000,300.040000,NaN,NaN
1016.940000,265.590000,1390.140000,300.030000,NaN,NaN
1017.060000,264.020000,1390.110000,299.950000,NaN,NaN
1016.990000,264.980000,1390.120000,299.870000,NaN,NaN
1016.890000,265.120000,1390.030000,299.960000,NaN,NaN
1016.990000,265.030000,1390.170000,299.850000,NaN,NaN
1017.030000,265.200000,1390.230000,299.890000,NaN,NaN
1017.010000,265.190000,1390.230000,299.900000,NaN,NaN
1017.010000,265.330000,1390.290000,300.060000,NaN,NaN
1016.960000,265.390000,1390.380000,299.950000,NaN,NaN
1016.930000,265.680000,1390.290000,300.020000,NaN,NaN
1017.150000,265.660000,1390.420000,300.190000,NaN,NaN
1016.960000,265.800000,1390.920000,300.030000,NaN,NaN
1017.020000,265.860000,1390.870000,300.040000,NaN,NaN
1016.880000,265.840000,1390.820000,300.050000,NaN,NaN
1016.970000,265.840000,1390.740000,299.950000,NaN,NaN
1016.910000,265.840000,1390.630000,299.910000,NaN,NaN
1016.960000,265.890000,1390.550000,299.980000,NaN,NaN
1016.890000,265.950000,1390.010000,300.090000,NaN,NaN
1016.910000,266.030000,1389.970000,300.120000,NaN,NaN
1016.660000,266.160000,1389.980000,300.230000,NaN,NaN
1016.170000,266.070000,1389.850000,300.140000,NaN,NaN
1016.030000,266.110000,1389.930000,300.030000,NaN,NaN
1015.850000,266.090000,1389.850000,300.080000,NaN,NaN
1015.580000,265.980000,1389.870000,300.070000,NaN,NaN
1015.120000,265.900000,1389.800000,299.940000,NaN,NaN
1015.030000,265.900000,1389.570000,299.840000,NaN,NaN
1015.010000,265.960000,1388.970000,300.070000,NaN,NaN
1015.110000,265.920000,1388.390000,300.070000,NaN,NaN
1015.000000,265.930000,1388.490000,300.040000,NaN,NaN
1015.050000,266.070000,1388.410000,300.010000,NaN,NaN
1015.050000,265.880000,1388.490000,300.080000,NaN,NaN
1015.150000,265.870000,1389.080000,299.950000,NaN,NaN
1015.060000,266.050000,1389.690000,300.200000,NaN,NaN
1015.140000,266.010000,1389.720000,299.900000,NaN,NaN
1014.990000,266.060000,1389.640000,300.150000,NaN,NaN
1015.070000,266.080000,1389.460000,299.970000,NaN,NaN
1015.080000,266.110000,1388.870000,300.000000,NaN,NaN
1015.130000,266.030000,1388.200000,300.060000,NaN,NaN
1015.120000,266.010000,1388.110000,300.030000,NaN,NaN
1014.990000,265.920000,1388.070000,299.860000,NaN,NaN
1015.060000,265.930000,1387.970000,299.770000,NaN,NaN
1015.130000,265.930000,1388.140000,299.700000,NaN,NaN
1015.120000,265.710000,1388.180000,299.690000,NaN,NaN
1015.030000,265.420000,1388.260000,298.910000,NaN,NaN
1015.010000,264.890000,1388.170000,298.520000,NaN,NaN
1014.930000,264.420000,1388.180000,298.430000,NaN,NaN
1014.960000,264.280000,1388.230000,298.180000,NaN,NaN
1015.060000,264.310000,1388.220000,298.390000,NaN,NaN
1014.840000,264.350000,1388.230000,298.590000,NaN,NaN
